id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
01011101,2075,152,116,34,377,839,185,183,189,988,1405,100.0,7.325301204819278,5.590361445783133,1.6385542168674698,18.168674698795183,40.433734939759034,8.91566265060241,8.819277108433734,9.10843373493976,47.6144578313253,67.71084337349397
01011102,71,3,3,3,6,44,9,0,3,25,53,100.0,4.225352112676056,4.225352112676056,4.225352112676056,8.450704225352112,61.97183098591549,12.676056338028168,0.0,4.225352112676056,35.2112676056338,74.64788732394366
01011103,2979,206,261,92,380,986,373,320,361,1411,1810,100.0,6.915072171869754,8.761329305135952,3.088284659281638,12.755958375293721,33.09835515273582,12.520980194696207,10.741859684457872,12.118160456529036,47.364887546156424,60.75864384021483
01011104,3005,176,324,96,556,1075,348,251,179,1359,1810,100.0,5.856905158069884,10.782029950083196,3.1946755407653913,18.502495840266224,35.77371048252912,11.580698835274543,8.352745424292845,5.956738768718802,45.224625623960065,60.232945091514146
01011105,1047,66,76,21,120,421,195,83,65,499,789,100.0,6.303724928366762,7.25883476599809,2.005730659025788,11.461318051575931,40.210124164278895,18.624641833810887,7.927411652340019,6.208213944603629,47.659980897803244,75.35816618911176
01011201,1494,98,144,39,259,504,177,118,155,693,1036,100.0,6.5595716198125835,9.63855421686747,2.610441767068273,17.336010709504684,33.734939759036145,11.847389558232932,7.898259705488621,10.37483266398929,46.3855421686747,69.34404283801874
01011202,315,22,28,15,27,109,47,46,21,163,232,100.0,6.984126984126984,8.88888888888889,4.761904761904762,8.571428571428571,34.6031746031746,14.920634920634921,14.603174603174605,6.666666666666667,51.746031746031754,73.65079365079366
01011203,637,52,46,6,59,299,86,48,41,301,433,100.0,8.16326530612245,7.221350078492936,0.9419152276295133,9.262166405023548,46.93877551020408,13.500784929356357,7.535321821036106,6.436420722135009,47.25274725274725,67.97488226059654
01011204,4341,394,341,89,505,1824,509,362,317,2167,2924,100.0,9.076249712047915,7.855332872609997,2.0502188435844273,11.633264224832988,42.01796821008984,11.725408891960377,8.339092375028795,7.302464869845658,49.91937341626353,67.35775167012208
01011301,3009,257,193,55,350,1529,337,157,131,1457,2132,100.0,8.541043536058492,6.414091060152876,1.8278497839813894,11.63177135260884,50.814223994682614,11.199734130940511,5.217680292455965,4.353605849119309,48.4214024592888,70.85410435360585
01011302,5095,415,501,139,485,2388,671,308,188,2495,3400,100.0,8.145240431795878,9.833169774288518,2.7281648675171737,9.519136408243375,46.869479882237485,13.169774288518155,6.045142296368989,3.6898920510304216,48.969578017664375,66.73209028459274
01011303,4811,343,356,71,703,2369,468,301,200,2271,3482,100.0,7.129494907503638,7.399709000207857,1.4757846601538143,14.612346705466638,49.24132197048431,9.727707337351902,6.256495531074621,4.157139887757223,47.20432342548327,72.37580544585326
01011304,3832,362,415,131,540,1431,427,253,273,1948,2427,100.0,9.446764091858038,10.829853862212943,3.4185803757828808,14.09185803757829,37.34342379958247,11.143006263048017,6.602296450939457,7.124217118997913,50.835073068893536,63.335073068893536
01011305,3700,338,266,84,410,1670,483,198,251,1705,2470,100.0,9.135135135135135,7.1891891891891895,2.27027027027027,11.081081081081082,45.13513513513514,13.054054054054054,5.351351351351352,6.783783783783784,46.08108108108108,66.75675675675676
01011306,4939,375,335,66,1261,1945,472,271,214,2452,3351,100.0,7.592630087062158,6.782749544442194,1.3363028953229399,25.53148410609435,39.380441384895725,9.55659040291557,5.486940676250253,4.3328609030168055,49.64567726260377,67.84774245798745
01011401,8085,716,739,179,921,4141,911,289,189,4016,5776,100.0,8.855905998763141,9.140383426097712,2.2139764996907854,11.391465677179962,51.21830550401979,11.26777983920841,3.5745207173778604,2.3376623376623376,49.672232529375385,71.44094001236859
01011402,5578,544,479,87,541,2920,632,208,167,2797,3758,100.0,9.752599498027967,8.587307278594478,1.559698816780208,9.69881678020796,52.348512011473645,11.330225887414844,3.7289351021871644,2.9939046253137325,50.143420580853345,67.37181785586232
01022101,1913,155,182,46,277,753,219,161,120,869,1303,100.0,8.102456874019865,9.513852587558807,2.4046001045478307,14.479874542603241,39.36225823314166,11.447987454260323,8.416100365917407,6.272869837950862,45.42603240982749,68.11291165708312
01022102,4258,294,370,110,732,1523,558,346,325,1980,2943,100.0,6.904650070455613,8.689525598872711,2.5833724753405356,17.191169563175198,35.76796618130578,13.104744011272897,8.125880695162047,7.632691404415218,46.50070455612964,69.11695631751996
01022103,248,25,42,9,27,84,20,25,16,114,189,100.0,10.080645161290322,16.93548387096774,3.6290322580645165,10.887096774193548,33.87096774193548,8.064516129032258,10.080645161290322,6.451612903225806,45.96774193548387,76.20967741935483
01022104,9559,631,845,254,1415,3548,1201,861,804,4438,6246,100.0,6.601108902604875,8.839836803012867,2.657181713568365,14.802803640548174,37.11685322732504,12.564075740140183,9.007218328277016,8.410921644523487,46.42745057014332,65.34156292499216
01022105,3154,220,345,97,521,1069,413,264,225,1454,1983,100.0,6.975269499048826,10.93849080532657,3.0754597336715284,16.51870640456563,33.893468611287254,13.094483195941661,8.370323398858591,7.133798351299937,46.1001902346227,62.87254280279011
01022106,4120,289,366,126,493,1560,492,407,387,2039,2382,100.0,7.014563106796117,8.883495145631068,3.058252427184466,11.966019417475728,37.86407766990291,11.941747572815533,9.87864077669903,9.393203883495145,49.49029126213592,57.81553398058252
01022201,5627,413,528,150,848,2198,677,454,359,2672,3480,100.0,7.339612582192998,9.383330371423494,2.6657188555180378,15.07019726319531,39.06166696285765,12.031277767904745,8.068242402701262,6.379953794206504,47.485338546294656,61.84467744801848
01022202,2277,222,189,49,322,1050,211,109,125,1066,1390,100.0,9.749670619235836,8.300395256916996,2.151954325867369,14.14141414141414,46.113306982872196,9.266578831796222,4.787000439174352,5.489679402722881,46.81598594642073,61.045234958278435
01022203,4304,382,553,148,507,1387,533,321,473,2105,2460,100.0,8.875464684014869,12.848513011152415,3.4386617100371746,11.779739776951672,32.22583643122677,12.383828996282528,7.45817843866171,10.989776951672862,48.907992565055764,57.15613382899628
01022204,2661,195,213,63,327,1080,346,240,197,1207,1638,100.0,7.328072153325817,8.004509582863585,2.367531003382187,12.288613303269448,40.58624577226607,13.002630590003758,9.019165727170236,7.403231867718903,45.35888763622698,61.55580608793687
01022205,2109,216,295,99,223,611,254,203,208,1040,1090,100.0,10.241820768136558,13.987671882408726,4.694167852062589,10.573731626363205,28.971076339497394,12.04362256993836,9.625414888572784,9.86249407302039,49.312470365101944,51.683262209578
01022206,1304,88,135,40,136,507,160,120,118,636,711,100.0,6.748466257668712,10.352760736196318,3.067484662576687,10.429447852760736,38.88036809815951,12.269938650306749,9.202453987730062,9.049079754601227,48.77300613496933,54.52453987730061
01022207,2797,117,150,50,770,1039,243,196,232,1348,2032,100.0,4.183053271362174,5.362888809438685,1.787629603146228,27.529495888451912,37.14694315337862,8.687879871290669,7.007508044333215,8.294601358598499,48.19449410082231,72.64926707186271
01033101,17239,1599,2208,664,2375,5746,2185,1343,1119,8069,11335,100.0,9.275480016242241,12.80816752711874,3.8517315389523756,13.776901212367306,33.331399733163174,12.674749115377923,7.790475085561807,6.491095771216428,46.80665931898602,65.75207378618249
01033102,7311,570,865,280,1084,2439,995,556,522,3473,4570,100.0,7.796471070988921,11.831486800711257,3.8298454383805227,14.826973054301737,33.36068937217891,13.609629325673641,7.604978799069895,7.139926138695117,47.50376145534126,62.508548762139235
01033201,9580,984,1445,437,1030,2940,1146,817,781,4733,4462,100.0,10.271398747390396,15.083507306889352,4.561586638830898,10.751565762004175,30.68893528183716,11.962421711899792,8.528183716075157,8.152400835073069,49.40501043841336,46.57620041753653
01033202,6219,571,784,231,896,1930,737,527,543,3086,3190,100.0,9.181540440585303,12.606528380768612,3.7144235407621804,14.407461006592701,31.03392828429008,11.850779868146004,8.474031194725839,8.731307284129281,49.62212574368869,51.294420324811064
01033203,9473,767,1147,395,1385,3302,1155,696,626,4410,5937,100.0,8.09669587247968,12.10809669587248,4.169745592737254,14.620500369471129,34.85696189169218,12.192547239522854,7.3471972975826025,6.608255040641824,46.55336218726908,62.672859706534354
01044101,10472,805,1003,319,1350,3904,1389,948,754,4872,6668,100.0,7.68716577540107,9.577922077922079,3.046218487394958,12.891520244461422,37.2803666921314,13.26394194041253,9.052711993888463,7.200152788388083,46.524064171122994,63.67456073338427
01044102,7011,664,741,202,771,2499,857,662,615,3368,4162,100.0,9.470831550420767,10.569105691056912,2.8811867066039083,10.997004706889173,35.64398801882756,12.223648552274996,9.442304949365283,8.771929824561402,48.03879617743546,59.3638567964627
01044103,4756,324,426,145,781,1811,615,373,281,2247,3317,100.0,6.812447434819176,8.957106812447435,3.048780487804878,16.421362489486963,38.07821698906644,12.931034482758621,7.842724978973928,5.908326324642556,47.245584524810766,69.7434819175778
01044201,16538,1272,1965,610,2224,5593,2303,1414,1157,7720,10560,100.0,7.69137743378885,11.881726931914379,3.6884750272100613,13.447817148385536,33.81908332325553,13.925504897811102,8.550006046680373,6.996009190954167,46.68037247551094,63.8529447333414
01044202,10170,680,866,273,2012,4044,1074,724,497,4573,7126,100.0,6.686332350049164,8.515240904621436,2.6843657817109143,19.783677482792527,39.764011799410035,10.56047197640118,7.11897738446411,4.88692232055064,44.965585054080634,70.06882989183875
01044203,9636,650,971,325,1264,3384,1306,844,892,4481,6353,100.0,6.745537567455376,10.076795350767952,3.372768783727688,13.11747613117476,35.118306351183065,13.553341635533418,8.75882108758821,9.256953092569532,46.50269821502698,65.92984640929846
02010101,4568,325,489,149,618,1688,628,391,280,2153,2680,100.0,7.114711033274956,10.704903677758319,3.2618213660245186,13.528896672504379,36.952714535901926,13.747810858143609,8.55954465849387,6.129597197898424,47.13222416812609,58.66900175131349
02010102,9442,763,1272,437,1130,2896,1289,820,835,4746,4658,100.0,8.080915060368564,13.471722092776952,4.62825672527007,11.967803431476382,30.671467909341242,13.651768693073501,8.6846007201864,8.843465367506884,50.26477441220081,49.33276848125397
