id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
0101,55013,4519,4623,1207,7500,24494,6330,3396,2944,26747,37288,100.0,8.21442204569829,8.403468271135914,2.194026866377038,13.63314125752095,44.52402159489575,11.506371221347681,6.173086361405486,5.35146238161889,48.619417228655045,67.78034282805882
0102,44331,3247,4213,1241,6598,16409,5327,3707,3589,20968,27847,100.0,7.324445647515283,9.50350770341296,2.799395456903747,14.88349010850195,37.014730098576614,12.016421916942997,8.362094245561796,8.095914822584648,47.298730008346304,62.81608806478537
0103,49822,4491,6449,2007,6770,16357,6218,3939,3591,23771,29494,100.0,9.014090160973064,12.944080928104052,4.028340893581149,13.588374613624504,32.83087792541448,12.480430331981855,7.906145879330416,7.207659266990486,47.7118542009554,59.198747541246846
0104,58583,4395,5972,1874,8402,21235,7544,4965,4196,27261,38186,100.0,7.502176399296724,10.19408360787259,3.198880221224587,14.34204462045303,36.24771691446324,12.877455917245618,8.475154908420532,7.162487411023675,46.533977433726506,65.18273219193281
0201,28052,2214,3575,1192,3303,8903,4006,2514,2345,13718,14398,100.0,7.892485384286325,12.74418936261229,4.2492513902752025,11.774561528589762,31.737487523171254,14.280621702552404,8.961927848281762,8.359475260231001,48.90203907029802,51.32610865535434
0202,28732,2184,2565,854,3466,11417,3751,2341,2154,13980,17630,100.0,7.601280801893359,8.92732841431157,2.9722956981762496,12.06320478908534,39.736182653487404,13.055130168453294,8.147709870527635,7.496867604065153,48.65655018794375,61.36015592370876
0203,25888,1521,2256,820,2933,9970,3662,2207,2519,12386,16132,100.0,5.8753090234857845,8.714462299134734,3.1674907292954266,11.329573547589616,38.51205191594561,14.145550061804697,8.525185414091471,9.730377008652658,47.84456118665019,62.314585908529054
0204,17726,1643,1515,384,3024,7863,1554,896,847,8609,11798,100.0,9.268870585580503,8.546767460227914,2.166309376057768,17.059686336454924,44.3585693331829,8.766783256233781,5.054721877468126,4.778291774794088,48.567076610628455,66.55759900710821
0205,29490,2582,1939,424,3984,16616,2285,1032,628,14175,20871,100.0,8.75551034248898,6.5751102068497795,1.437775517124449,13.509664292980672,56.34452356731096,7.7483892845032205,3.499491353001017,2.1295354357409293,48.06714140386571,70.77314343845372
0301,3581,443,427,91,602,1300,312,175,231,1540,2670,100.0,12.37084613236526,11.924043563250489,2.541189611840268,16.810946662943312,36.302708740575255,8.712650097738061,4.886903099692823,6.450712091594527,43.00474727729684,74.56017872102765
0302,7061,787,1023,251,871,2184,855,468,622,3626,3661,100.0,11.14573006656281,14.4880328565359,3.554737289335788,12.33536326299391,30.93046310720861,12.108766463673701,6.627956380116131,8.80895057357315,51.35249964594251,51.848180144455455
