id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
01,212316,57817,4890,3413,6477,2579,3682,11900,7984,4116,2266,4139,12354,2774,3848,16764,7376,3288,1209,77063,35731,2360,27829,6554,6566,3046,5330,12230,100.0,27.231579343996685,2.3031707454925674,1.6075095612200683,3.050641496637088,1.2146988451176548,1.734207502025283,5.604853143427721,3.760432562783775,1.9386197931385292,1.0672770775636315,1.9494527025754063,5.818685355790425,1.3065430772998736,1.8123928483957874,7.895777991295992,3.474066956800241,1.5486350534109536,0.5694342395297576,36.29636956235046,16.829160308219823,1.1115507074360857,13.107349422558828,3.0869081934475027,3.0925601461971777,1.4346540062925075,2.5104090129806513,5.760281844043784
02,133618,39965,5152,1943,6512,2212,3784,5550,2590,1949,1213,4177,5065,1230,1299,8107,3452,1455,678,44333,25860,1121,12858,2858,3430,3266,4508,8329,100.0,29.909892379769193,3.8557679354577976,1.454145399571914,4.873594874941999,1.655465580984598,2.8319537786825126,4.153631995689203,1.9383615979882949,1.4586358125402266,0.9078118217605412,3.1260758281069916,3.790656947417264,0.9205346585040938,0.9721744076396893,6.067296322351779,2.583484261102546,1.0889251448158181,0.5074166654193297,33.178913020700804,19.353679893427532,0.8389588229130807,9.622954991094014,2.1389333772395935,2.5670194135520665,2.444281459084854,3.373796943525573,6.233441602179347
03,102786,38659,4068,1512,5140,2400,2940,7869,2292,2343,881,3550,4001,800,1201,13125,5468,2134,1247,19643,3739,1207,8262,543,3282,2803,4182,2078,100.0,37.61115326990057,3.957737435059249,1.471017453738836,5.000681026598953,2.334948339267994,2.8603117156032924,7.655711867374934,2.229875664000934,2.2794933162103788,0.8571206195396259,3.4537777518339072,3.892553460588018,0.7783161130893312,1.1684470647753586,12.76924873037184,5.319790632965579,2.0761582316657914,1.213200241277995,19.110579261767167,3.637654933551262,1.1742844356235285,8.038059657930068,0.5282820617593836,3.1930418539489818,2.7270250812367443,4.068647481174479,2.0216761037495377
04,142373,41875,3510,2436,4779,2255,2242,10882,2535,3070,2350,2666,9342,1541,3192,19173,7302,4716,998,36714,12450,4376,13186,2010,3324,1763,4547,7757,100.0,29.412177870804157,2.465355088394569,1.710998574167855,3.35667577419876,1.5838677277292748,1.5747367829574428,7.643303154390228,1.780534230507189,2.156307726886418,1.6505938626003525,1.8725460585925704,6.5616373891116995,1.082368145645593,2.2419981316682236,13.466738777717685,5.12878144030118,3.3124258110737292,0.7009756063298519,25.787192796386954,8.74463556994655,3.0736164862719755,9.261587520105637,1.4117845377985996,2.334712340120669,1.2382965871337965,3.1937235290399166,5.448364507315292
05,98829,28069,548,862,1689,678,577,12279,3840,2751,1827,1055,8666,1840,2900,12544,5262,1512,2640,39209,14257,2065,13852,2044,5114,1053,652,6498,100.0,28.401582531443196,0.5544931143692641,0.872213621507857,1.7090125368059983,0.6860334517196369,0.5838367280858857,12.424490787117142,3.885499195580245,2.78359590808366,1.8486476641471634,1.0675004300357183,8.768681257525625,1.8618016978822007,2.9343613716621637,12.692630705562133,5.324348116443554,1.5299153082597212,2.6712806969614182,39.6735775936213,14.425927612340509,2.089467666373231,14.016128869056654,2.068218842647401,5.174594501613899,1.0654767325380203,0.6597253842495624,6.574993170020946
06,91047,28427,1790,1973,2612,1806,1121,9358,1359,1745,1851,1828,6571,1347,1959,9618,3827,1837,783,23750,7545,2775,8166,1061,2687,809,4531,4778,100.0,31.22233571671774,1.9660175513745648,2.1670126418223554,2.8688479576482475,1.9835908926159016,1.231232220721166,10.278207958526915,1.4926356716860523,1.9165925291333048,2.033015914857162,2.00775423682274,7.217151581051545,1.4794556657550495,2.1516359682361856,10.563774753698638,4.203323558162268,2.017639241270992,0.8599953869979242,26.08542840510945,8.286928729117928,3.0478763715443673,8.968994036047317,1.1653321910661527,2.951222994717014,0.8885520665150967,4.9765505727810915,5.24783902819423
07,135925,39683,2734,2469,4115,1629,1624,13058,2778,2624,2958,2248,10495,1961,3006,12016,4933,2389,1361,46980,22399,1868,16120,3652,4854,1100,3054,10468,100.0,29.194776531175282,2.0114033474342468,1.8164428913003496,3.027404818833916,1.1984550303476182,1.1947765311752805,9.6067684384771,2.0437741401508185,1.9304763656428179,2.176200110354975,1.6538532278830238,7.721169762736803,1.4427073753908404,2.211513702409417,8.840169210961928,3.629207283428361,1.7575869045429464,1.0012874747103182,34.5631782232849,16.478940592238366,1.3742872907853596,11.859481331616701,2.686775795475446,3.571086996505426,0.809269817914291,2.2468272944638588,7.70130586720618
08,158273,41475,3048,2022,4677,1582,1984,12440,4165,3373,1857,2899,12848,2063,4700,6124,2166,1085,880,67520,36399,1065,24333,8757,4645,1004,2713,14798,100.0,26.20472222046717,1.925786457576466,1.2775394413450178,2.955020755277274,0.9995387716161316,1.2535302925957048,7.859837116880327,2.6315290668654794,2.131127861353484,1.1732891901966853,1.831645321691002,8.117619556083476,1.3034440492061186,2.9695526084676476,3.869263866862952,1.368521478710835,0.6855243787632761,0.5560013394577724,42.66046640930544,22.99760540332211,0.6728879846846904,15.374068855711334,5.532845147308764,2.934802524751537,0.6343469827450039,1.714126856760155,9.349667978745584
09,54282,18360,909,574,1469,727,820,5843,1744,2080,543,936,3700,735,1284,7827,2917,1172,1147,15679,3353,618,7117,648,2897,1596,894,1707,100.0,33.823366861943185,1.674588261302089,1.0574407722633654,2.7062377952175676,1.3393021627795587,1.5106296746619505,10.764157547621679,3.2128514056224895,3.8318411259717773,1.0003316016359014,1.7243285066872998,6.816255849084412,1.3540400132640655,2.365425002763347,14.419144467779374,5.3737887329133045,2.159095095980251,2.1130393132161673,28.884344718322836,6.177001584318927,1.1384989499281528,13.111160237279393,1.1937658892450536,5.336944106702037,2.9402011716591137,1.6469547916436387,3.1446888471316456
10,64950,16131,197,410,502,269,306,5574,1743,3679,320,254,3387,582,1286,21210,8891,1909,5475,20694,1402,485,7505,217,3678,6144,186,1165,100.0,24.836027713625867,0.3033102386451116,0.6312548113933795,0.7729022324865281,0.4141647421093148,0.4711316397228637,8.581986143187068,2.6836027713625867,5.664357197844496,0.4926866820631255,0.3910700538876059,5.214780600461894,0.8960739030023094,1.9799846035411857,32.65588914549654,13.688991531947654,2.9391839876828327,8.429561200923787,31.861431870669747,2.1585835257890684,0.7467282525019245,11.555042340261739,0.33410315627405696,5.662817551963049,9.459584295612009,0.28637413394919164,1.7936874518860662
