id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
011001,9574,2472,273,143,304,130,206,466,175,222,82,174,368,87,123,1351,597,311,95,3019,843,233,1445,250,278,85,266,475,100.0,25.819928974305412,2.8514727386672236,1.4936285773971172,3.1752663463547104,1.3578441612701064,2.1516607478587844,4.867349070398997,1.8278671401712971,2.3187800292458745,0.8564863171088365,1.817422185084604,3.8437434719030708,0.908711092542302,1.2847294756632548,14.111134322122416,6.235638186755797,3.248381031961563,0.9922707332358471,31.53331940672655,8.805097138082306,2.4336745351994984,15.092960100271569,2.611238771673282,2.9036975141006893,0.8878211823689159,2.778358053060372,4.961353666179235
011002,7288,1983,165,73,215,115,151,246,336,133,43,164,196,36,72,1548,812,284,95,1499,322,89,772,82,222,201,262,224,100.0,27.209110867178925,2.2639956092206366,1.0016465422612513,2.9500548847420416,1.5779363336992318,2.071899012074643,3.3754116355653125,4.610318331503842,1.8249176728869374,0.5900109769484084,2.250274423710209,2.689352360043908,0.49396267837541163,0.9879253567508233,21.2403951701427,11.141602634467617,3.8968166849615806,1.3035126234906695,20.568057080131723,4.418221734357849,1.221185510428101,10.592755214050493,1.1251372118551044,3.0461031833150387,2.757958287596048,3.5949506037321624,3.0735455543358947
011003,27832,7897,873,329,1196,476,741,1111,572,370,172,907,970,142,295,3154,1494,541,197,5888,1734,389,2533,184,777,1549,1511,910,100.0,28.37381431445818,3.136677206093705,1.1820925553319919,4.297211842483472,1.710261569416499,2.66240298936476,3.9918079908019544,2.0551882724920953,1.3294050014371945,0.6179936763437769,3.258838746766312,3.4851968956596724,0.5102040816326531,1.059931014659385,11.332279390629491,5.367921816613969,1.9438056912906005,0.7078183386030469,21.155504455303248,6.230238574302961,1.3976717447542397,9.101034780109227,0.6611095142282265,2.7917505030181085,5.565536073584363,5.429002586950273,3.2696177062374243
011004,13744,5179,685,257,822,469,473,569,190,217,93,702,362,68,79,1472,643,289,67,1944,423,179,859,30,198,181,1026,281,100.0,37.68189755529686,4.983993015133876,1.869906868451688,5.9807916181606515,3.412398137369034,3.4415017462165305,4.139988358556461,1.3824214202561116,1.5788707799767172,0.6766589057043073,5.107683352735739,2.633876600698487,0.4947613504074505,0.5747962747380675,10.71012805587893,4.678405122235158,2.102735739231665,0.4874854481955762,14.144353899883585,3.077706635622817,1.3023864959254947,6.25,0.21827706635622815,1.440628637951106,1.3169383003492434,7.465075669383003,2.0445285215366704
012005,23303,6916,555,371,778,261,357,1624,940,544,409,429,1801,310,653,1444,572,353,76,8116,3011,321,3534,973,823,211,453,1273,100.0,29.678582156803845,2.3816675964468095,1.592069690597777,3.338625927992104,1.120027464274986,1.5319915890657854,6.969059777711024,4.033815388576578,2.3344633738145304,1.7551388233274685,1.840964682658885,7.728618632794062,1.3303008196369566,2.8022143071707504,6.1966270437282756,2.4546195768785135,1.5148264171995023,0.3261382654593829,34.82813371668884,12.921083122344761,1.3775050422692356,15.165429343861305,4.175428056473415,3.5317341114877916,0.9054628159464447,1.9439557138565848,5.462815946444664
012006,22879,5993,567,346,706,280,429,1331,512,355,214,432,1160,229,376,2170,936,508,153,7970,3462,406,2918,693,714,173,469,1468,100.0,26.19432667511692,2.4782551684951266,1.5123038594344158,3.085799204510687,1.2238297128370994,1.8750819528825562,5.817561956379212,2.2378600463306966,1.5516412430613227,0.9353555662397832,1.888194414091525,5.070151667467983,1.000917872284628,1.643428471524105,9.484680274487522,4.091087897198304,2.2203767647187376,0.6687355216574151,34.83543861182744,15.131780235150138,1.7745530836137942,12.754053935923773,3.0289785392718214,3.1207657677346035,0.7561519297172079,2.0499147690021418,6.416364351588793
013007,24008,6295,329,634,481,178,255,1332,1430,668,277,293,1996,542,655,1091,470,158,95,11193,6105,118,3511,896,816,97,240,1618,100.0,26.220426524491835,1.3703765411529492,2.640786404531823,2.0034988337220927,0.7414195268243918,1.0621459513495501,5.54815061646118,5.956347884038654,2.782405864711763,1.1537820726424526,1.220426524491836,8.313895368210597,2.257580806397867,2.7282572475841387,4.54431856047984,1.9576807730756416,0.6581139620126625,0.39570143285571474,46.621959346884374,25.42902365878041,0.49150283238920356,14.624291902699099,3.732089303565478,3.3988670443185605,0.40403198933688766,0.9996667777407532,6.739420193268911
013008,25621,4715,300,211,503,172,294,1320,535,327,279,232,1526,325,427,1741,764,337,217,13146,7467,130,4236,1421,926,114,338,2330,100.0,18.4028726435346,1.1709144842121697,0.823543187229226,1.963233285195738,0.6713243042816439,1.1474961945279263,5.152023730533547,2.088130830178369,1.276296787791265,1.0889504703173178,0.9055072011240778,5.956051676359237,1.2684906912298506,1.6666016158619883,6.795207056711291,2.9819288864603255,1.3153272705983372,0.8469614769134693,51.309472698177274,29.144061512040903,0.5073962764919402,16.533312517075835,5.546231606884977,3.614222707934897,0.44494750400062444,1.3192303188790446,9.094102494047851
014009,22531,6678,484,368,670,186,289,1805,1231,388,348,309,1699,368,420,1153,473,198,76,8945,4414,186,2941,554,763,173,298,1536,100.0,29.639163818738627,2.1481514357995652,1.633305223913719,2.9736807065820425,0.8255292707824775,1.2826772003018063,8.01118459012028,5.463583507167902,1.7220718121698995,1.5445386356575386,1.3714437885579867,7.5407216723625226,1.633305223913719,1.8640983533797877,5.117393812968799,2.099329812258666,0.8787892237361856,0.3373130353734854,39.700856597576674,19.59078602813901,0.8255292707824775,13.053126803071324,2.458834494696196,3.3864453419732814,0.7678309884159603,1.3226221650170875,6.817273978074653
014010,35536,9689,659,681,802,312,487,2096,2063,892,349,497,2276,667,748,1640,615,309,138,15343,7950,309,5080,1471,1049,262,467,2115,100.0,27.265308419630795,1.8544574515983792,1.9163665015758669,2.2568662764520484,0.8779828905898244,1.370441242683476,5.898244034218821,5.805380459252589,2.5101305718144977,0.9821026564610535,1.3985817199459702,6.404772624943719,1.8769698334083744,2.104907699234579,4.615038271049077,1.7306393516434038,0.8695407474110761,0.38833858622242234,43.175934263845114,22.371679423683023,0.8695407474110761,14.29536244934714,4.139464205312922,2.9519360648356594,0.7372805042773526,1.314160288158487,5.951710941017559
