id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
01,212316,16352,21527,6730,27774,81470,25926,17256,15281,101690,134342,100.0,7.701727613557151,10.139132236854499,3.169803500442736,13.081444639122816,38.37204920966861,12.211043915672864,8.127508054032669,7.197290830648656,47.895589592871005,63.27455302473671
02,133618,10283,12042,3781,14969,57488,16050,10012,8993,64713,82495,100.0,7.695819425526501,9.012258827403494,2.829708572198357,11.202831953778682,43.024143453726296,12.011854690236346,7.493002439791047,6.730380637339281,48.431349069736115,61.73943630349205
03,102786,10708,11761,2889,10725,45062,11414,5375,4852,51295,65470,100.0,10.417761173700699,11.44221975755453,2.8106940633938473,10.434300391103847,43.8406008600393,11.104625143502034,5.229311384818945,4.720487225886794,49.90465627614656,63.69544490494814
04,142373,10336,14138,4228,15006,46355,19788,15310,17212,71736,81154,100.0,7.259803473973296,9.930253629550547,2.9696641919465065,10.539919788162083,32.55884191525079,13.898702703462032,10.75344341974953,12.089370877905221,50.38595801170166,57.000976308710214
05,98829,9615,13610,4115,10051,29752,13060,9478,9148,48630,54744,100.0,9.728925720183348,13.771261471835189,4.163757601513725,10.17009177468152,30.104523975756102,13.214744659968227,9.590302441591032,9.256392354470853,49.206204656527945,55.39264790699087
06,91047,7355,11461,3433,9672,26245,12622,9613,10646,46501,47784,100.0,8.078245301877054,12.588003997935132,3.770580030094347,10.623084780388151,28.82577130493042,13.86316957175964,10.55828308456072,11.692861928454533,51.073621316462926,52.48278361725263
07,135925,11585,15388,4838,13572,43593,18574,13873,14502,67200,72389,100.0,8.52308258230642,11.320949052786464,3.5593157991539455,9.984918153393416,32.07136288394335,13.664888725400036,10.206363803568145,10.669118999448225,49.43902887621851,53.256575317270546
08,158273,13062,18597,5983,15974,56276,20576,14675,13130,76661,86873,100.0,8.252828972724343,11.749951033972945,3.7801772886089227,10.092687950566425,35.55628565832454,13.000322228049004,9.271954155162284,8.295792712591535,48.43593032292305,54.88807313944892
09,54282,6239,6272,1701,6939,20945,5507,3159,3520,26314,34011,100.0,11.493681146604768,11.55447477985336,3.1336354592682656,12.783243063999116,38.58553479974945,10.145167827272392,5.8196087100696365,6.484654213183007,48.476474706164105,62.656129103570244
10,64950,7548,8958,2506,7603,21192,6954,4819,5370,31586,38720,100.0,11.621247113163973,13.792147806004618,3.8583525789068513,11.705927636643572,32.62817551963049,10.706697459584296,7.41955350269438,8.267898383371824,48.63125481139338,59.615088529638186
11,89998,10051,10678,2815,12745,34037,8645,5859,5168,43100,59941,100.0,11.16802595613236,11.864708104624548,3.1278472854952333,14.161425809462433,37.819729327318385,9.60576901708927,6.510144669881552,5.742349829996222,47.88995311006911,66.60259116869264
12,96909,9303,12930,4059,10640,29581,12749,9165,8482,46971,53411,100.0,9.599727579481781,13.342414017273937,4.188465467603629,10.979372400912196,30.524512687160122,13.155640858950148,9.457325944958672,8.752541043659516,48.46918242887657,55.11459203995501
