id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
01,188733,15615,20171,6389,29203,69251,23433,13539,11132,89077,120931,100.0,8.273592853396067,10.687585107003015,3.3852055549373983,15.473181690536366,36.6925762850164,12.415952695077173,7.173626233885965,5.898279580147616,47.19736347114707,64.07517498264744
02,115370,8726,11382,3673,16797,47154,13775,7253,6610,55590,71932,100.0,7.56349137557424,9.865649648955534,3.1836699315246597,14.559244170928318,40.8719771171015,11.939845713790413,6.28672965242264,5.729392389702696,48.18410331975384,62.34896420213227
03,73444,7813,7966,1935,10085,32330,7844,3403,2068,35951,47683,100.0,10.638037143946407,10.846359130766297,2.6346604215456675,13.731550569141115,44.01993355481728,10.680246173955666,4.63346222972605,2.8157507761015195,48.95022057622134,64.92429606230597
04,133257,9619,12788,3887,15741,43277,19539,14498,13908,66136,81241,100.0,7.218382523994987,9.596493992810885,2.91691993666374,11.812512663499854,32.476342706199304,14.66264436389833,10.879728644649061,10.436975168283842,49.630413411678184,60.96565283624875
05,81211,7906,11021,3359,10247,24134,10773,7658,6113,39362,43144,100.0,9.735134402974968,13.570821686717316,4.13613919296647,12.61774882712933,29.717649086946352,13.265444336358376,9.429757052616026,7.527305414291168,48.46880348721233,53.125808080186175
06,77206,6503,9613,2964,9510,22188,11032,8090,7306,39091,41163,100.0,8.422920498406858,12.451104836411679,3.8390798642592547,12.317695515892547,28.73869906483952,14.289044892883974,10.478460223298708,9.46299510400746,50.63207522731395,53.31580447115509
07,121289,10106,13994,4309,14771,38729,17196,11796,10388,59554,66014,100.0,8.332165324143162,11.537732193356364,3.5526717179628817,12.178350880953754,31.931172653744362,14.177707788834931,9.725531581594375,8.564667859410168,49.10090774926003,54.4270296564404
08,143621,12943,17517,5557,18249,49805,18627,11469,9454,69500,79896,100.0,9.011913299587107,12.196684328893408,3.869211327034347,12.70635909790351,34.67807632588549,12.969551806490696,7.985600991498458,6.582602822706986,48.391251975686004,55.62974773884042
09,32010,3474,3936,1150,5088,11433,3683,2032,1214,14981,19981,100.0,10.852858481724462,12.296157450796626,3.5926273039675096,15.895032802249299,35.716963448922215,11.505779443923773,6.348016244923461,3.7925648234926586,46.800999687597624,62.42111840049984
10,42466,4848,5876,1522,5968,13293,4700,3854,2405,20725,21675,100.0,11.416191776950972,13.836951914472756,3.5840437055526775,14.053595817830736,31.30268921019168,11.067677671549003,9.075495690670184,5.66335421278199,48.803748881458105,51.04083266613291
11,62979,6949,7679,2055,11047,21927,6614,4534,2174,29560,40555,100.0,11.033836675717303,12.19295320662443,3.2629924260467775,17.540767557439782,34.81636736054875,10.501913336191429,7.199225138538242,3.4519442988932822,46.936280347417394,64.39448069991585
12,80146,8261,11392,3597,9802,23849,10747,7093,5405,39196,42526,100.0,10.307438923963765,14.214059341701397,4.488059291792479,12.230179921643002,29.7569435779702,13.409278067526763,8.85009857010955,6.743942305292841,48.905747011703646,53.060664287674996
