id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
01011101,1698,109,95,23,359,621,200,150,141,784,1161,100.0,6.419316843345111,5.5948174322732624,1.3545347467608952,21.142520612485278,36.57243816254417,11.778563015312132,8.8339222614841,8.303886925795052,46.17196702002356,68.37455830388693
01011102,75,6,3,0,12,36,12,3,3,27,63,100.0,8.0,4.0,0.0,16.0,48.0,16.0,4.0,4.0,36.0,84.0
01011103,3180,243,357,98,506,1046,368,320,242,1423,2103,100.0,7.641509433962264,11.226415094339623,3.0817610062893084,15.91194968553459,32.893081761006286,11.572327044025158,10.062893081761008,7.610062893081761,44.74842767295598,66.13207547169812
01011104,2908,228,326,104,597,996,324,196,137,1365,1689,100.0,7.8404401650618984,11.210453920220083,3.576341127922971,20.529573590096287,34.25034387895461,11.141678129298487,6.740027510316368,4.711141678129298,46.939477303988994,58.08115543328748
01011105,622,66,45,18,62,218,109,67,37,301,453,100.0,10.610932475884244,7.234726688102894,2.8938906752411575,9.967845659163988,35.048231511254016,17.524115755627008,10.77170418006431,5.94855305466238,48.39228295819936,72.82958199356914
01011201,1000,63,108,30,143,336,123,129,68,464,648,100.0,6.3,10.8,3.0,14.299999999999999,33.6,12.3,12.9,6.800000000000001,46.400000000000006,64.8
01011202,245,21,37,10,30,102,18,18,9,125,183,100.0,8.571428571428571,15.10204081632653,4.081632653061225,12.244897959183673,41.63265306122449,7.346938775510205,7.346938775510205,3.6734693877551026,51.02040816326531,74.6938775510204
01011203,481,33,30,9,69,187,78,51,24,241,355,100.0,6.860706860706861,6.237006237006238,1.8711018711018712,14.345114345114347,38.87733887733888,16.216216216216218,10.602910602910603,4.98960498960499,50.1039501039501,73.8045738045738
01011204,2776,200,256,64,364,1072,360,252,208,1395,1826,100.0,7.204610951008646,9.221902017291066,2.3054755043227666,13.112391930835734,38.61671469740634,12.968299711815561,9.077809798270893,7.492795389048991,50.2521613832853,65.77809798270894
01011301,2314,208,139,19,315,1179,251,110,93,1137,1662,100.0,8.98876404494382,6.006914433880726,0.8210890233362144,13.612791702679344,50.95073465859983,10.847018150388937,4.753673292999136,4.0190146931719966,49.13569576490925,71.82368193604148
01011302,4439,329,451,87,575,2176,527,185,109,2189,3047,100.0,7.411579184501013,10.159945933768867,1.959900878576256,12.953367875647666,49.02004956071187,11.872043252984907,4.167605316512728,2.4555079972966887,49.312908312683035,68.6415859427799
01011303,3518,254,235,71,618,1667,368,210,95,1628,2534,100.0,7.220011370096646,6.679931779420126,2.0181921546333146,17.566799317794203,47.384877771461056,10.46048891415577,5.969300739056282,2.7003979533826037,46.27629334849346,72.02956225127913
01011304,2771,268,307,99,448,982,365,175,127,1391,1711,100.0,9.671598700830025,11.079032840129917,3.5727174305304943,16.167448574521835,35.4384698664742,13.172140021652833,6.315409599422591,4.583182966438109,50.19848430169613,61.746661854926025
01011305,2304,207,211,63,290,987,326,127,93,1066,1476,100.0,8.984375,9.15798611111111,2.734375,12.586805555555555,42.83854166666667,14.149305555555555,5.512152777777778,4.036458333333334,46.26736111111111,64.0625
01011306,3145,287,264,90,539,1315,358,183,109,1536,2023,100.0,9.125596184419713,8.394276629570747,2.8616852146263914,17.13831478537361,41.81240063593005,11.383147853736089,5.8187599364069955,3.465818759936407,48.83942766295707,64.32432432432432
