id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
010111,8483,652,826,243,1536,2917,1013,736,560,3900,5469,100.0,7.685960155605328,9.737121301426383,2.864552634681127,18.10680183897206,34.38641989862077,11.941530119061653,8.676175881174112,6.601438170458564,45.974301544265,64.47011670399623
010112,4502,317,431,113,606,1697,579,450,309,2225,3012,100.0,7.041314971123945,9.573522878720569,2.5099955575299866,13.460684140382053,37.69435806308307,12.860950688582854,9.995557529986671,6.8636161705908485,49.422478898267435,66.90359840071079
010113,18491,1553,1607,429,2785,8306,2195,990,626,8947,12453,100.0,8.398680439132551,8.69071440160078,2.3200475907198097,15.061381212481747,44.919149856687035,11.87063977069926,5.353955978584176,3.385430750094641,48.38570115191174,67.34627656697853
010114,10312,1002,878,157,1300,5485,957,332,201,5183,7301,100.0,9.716834755624514,8.514352211016291,1.5224980605120249,12.6066718386346,53.19045771916214,9.280449961210241,3.2195500387897598,1.9491854150504269,50.26183087664856,70.8010085337471
010221,20852,1648,2028,644,3185,7506,2699,1765,1377,9766,13298,100.0,7.9033186265106465,9.72568578553616,3.088432764243238,15.27431421446384,35.99654709380395,12.94360253213121,8.464415883368503,6.603683099942452,46.83483598695569,63.77325915979283
010222,17630,1434,1881,624,2926,5966,2184,1351,1264,8534,10489,100.0,8.133862733976176,10.669313669880886,3.539421440726035,16.59671015314804,33.84004537719796,12.387975042541123,7.663074305161656,7.169597277368123,48.40612592172434,59.49517867271696
010331,22807,2248,2887,988,3629,7410,2860,1477,1308,10640,14740,100.0,9.85662296663305,12.65839435261104,4.332003332310256,15.911781470601131,32.490024992326916,12.540009646161266,6.476081904678388,5.7350813346779494,46.652343578725834,64.62928048406191
010332,22476,2285,3271,947,3068,7071,2788,1586,1460,10839,11870,100.0,10.166399715251824,14.553301299163552,4.213383164264104,13.650115678946431,31.460224239188467,12.404342409681437,7.056415732336714,6.4958177611674675,48.224773091297386,52.811888236340984
010441,18894,1589,1918,531,2743,6688,2591,1601,1233,8820,11895,100.0,8.410077273208426,10.151370805546735,2.810416005080978,14.517836350164073,35.39748068169789,13.713348152852758,8.47358949931195,6.525881232137186,46.68148618609082,62.956494125119086
010442,34156,2732,3837,1284,5767,11747,4417,2362,2010,15689,22683,100.0,7.998594683218176,11.233751024710154,3.759222391380724,16.88429558496311,34.392200491860876,12.931842136081508,6.91532966389507,5.884764023890385,45.93336456259515,66.41000117109732
020101,26935,2344,3700,1211,3803,8436,3684,1908,1849,13179,13683,100.0,8.70243178021162,13.736773714497867,4.496008910339707,14.11917579357713,31.31984406905513,13.677371449786524,7.0837200668275475,6.864674215704474,48.92890291442361,50.80007425283088
020202,25917,2043,2465,895,3511,10194,3332,1849,1628,12592,16121,100.0,7.882856812131034,9.51113168962457,3.4533317899448237,13.547092641895281,39.33325616390786,12.856426283906316,7.134313385036848,6.281591233553266,48.58587027819578,62.20241540301732
020303,12713,814,1307,519,1623,4565,1783,920,1182,6137,7862,100.0,6.402894674742389,10.280814913867694,4.0824353024463145,12.766459529615354,35.90812554078502,14.025013765436956,7.236686855974199,9.297569417132069,48.273420907732245,61.84220876268387
