id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
01,196001,16154,20519,6221,29327,73204,24391,14293,11892,92550,126075,100.0,8.241794684720997,10.468824138652353,3.173963398145928,14.962678761843051,37.34878903679063,12.444324263651716,7.292309733113607,6.067315983081719,47.21914684108754,64.32365140994179
02,119754,9460,11630,3683,16813,49209,14339,7687,6933,57660,74449,100.0,7.899527364430416,9.711575396228936,3.0754713830018203,14.039614543146783,41.09173806302921,11.973712777861282,6.418992267481672,5.789368204819881,48.14870484493211,62.16827830385624
03,79834,8823,8896,2172,10434,34998,8531,3723,2257,39139,51711,100.0,11.051682240649347,11.143121978104567,2.720645339078588,13.069619460380288,43.83846481449007,10.68592329082847,4.663426610216199,2.827116266252474,49.02547786657314,64.77315429516246
04,137016,9904,12969,3897,15746,44652,20023,14843,14982,68140,82730,100.0,7.228352893092778,9.465317919075144,2.84419337887546,11.492088515209902,32.58889472762305,14.613621766800957,10.833041396625212,10.934489402697494,49.73141822852806,60.37980965726631
05,85191,8467,11720,3467,10294,25372,11298,7989,6584,41391,45906,100.0,9.93884330504396,13.757321782817433,4.06967872193072,12.083436043713537,29.782488760549825,13.261964292002675,9.377751170898334,7.728515923043513,48.58611825192802,53.885973870479276
06,80892,6951,10188,3057,9759,23229,11422,8356,7930,41242,43142,100.0,8.59293873312565,12.594570538495772,3.779112891262424,12.064233793205755,28.716065865598576,14.120061316323,10.32982247935519,9.803194382633635,50.98402808683182,53.332838846857534
07,125580,10694,14439,4367,14798,40310,17652,12288,11032,61739,68397,100.0,8.515687211339387,11.497849976110846,3.4774645644210866,11.783723522853958,32.09906035992993,14.056378404204493,9.784997611084567,8.784838350055741,49.16308329351808,54.46488294314381
08,148089,13361,17931,5559,18130,51843,19211,11948,10106,71540,82445,100.0,9.0222771441498,12.108259222494581,3.7538237141178614,12.242637873170864,35.00800194477645,12.972604312271674,8.068121197388058,6.824274591630708,48.30878728332287,55.67260228646287
09,35968,4151,4307,1261,5588,13070,3972,2257,1362,16973,22412,100.0,11.540814056939503,11.974532918149466,3.505894128113879,15.536032028469752,36.33785587188612,11.04314946619217,6.2750222419928825,3.7866992882562274,47.18916814946619,62.310943060498225
10,47891,5667,6720,1787,6642,15163,5116,4107,2689,23030,26257,100.0,11.833121045707962,14.031864024555762,3.7313900315299326,13.86899417427074,31.661481280407592,10.682591718694535,8.575724040007517,5.614833684825959,48.08836733415464,54.826585370946525
11,66853,7461,8077,2198,11702,23410,6809,4749,2447,31622,42871,100.0,11.16030694209684,12.081731560288993,3.287810569458364,17.504076107280152,35.017127129672566,10.18503283323112,7.103645311354763,3.660269546617205,47.300794279987436,64.12726429629187
12,83983,8797,11745,3619,10187,25035,11274,7486,5840,40966,44887,100.0,10.474738935260708,13.984973149327839,4.309205434433159,12.129835800102402,29.809604324684756,13.424145362751986,8.913708726766131,6.953788266673016,48.778919543240896,53.44772156269721
