id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
0101,51502,4141,4373,1044,7289,23004,5818,3090,2743,25030,35105,100.0,8.040464447982602,8.490932390975107,2.027105743466273,14.152848433070561,44.66622655430857,11.29664867383791,5.9997669993398315,5.326006757019145,48.60005436682071,68.16240146013747
0102,42033,3122,4085,1130,6524,15100,5224,3458,3390,19800,26229,100.0,7.427497442485666,9.718554469107605,2.688363904551186,15.521138153355697,35.92415483072824,12.428330121571147,8.226869364546904,8.065091713653558,47.10584540718008,62.40097066590536
0103,48418,4483,6416,1883,6727,15679,6159,3599,3472,23012,28593,100.0,9.258953281837332,13.251270188772772,3.8890495270354,13.893593291751003,32.38258498905366,12.72047585608658,7.433186005204676,7.170886860258581,47.52777892519311,59.054483869635256
0104,57521,4446,5905,1756,8497,20739,7461,4665,4052,26537,37666,100.0,7.7293510196276145,10.265815962865736,3.0527981085168894,14.771996314389527,36.0546582987083,12.970914970184802,8.110081535439232,7.0443837902679025,46.1344552424332,65.48217172858608
0201,27933,2330,3670,1094,3523,8833,3964,2257,2262,13523,14435,100.0,8.34138832205635,13.138581605985753,3.9165145168796767,12.612322342748719,31.62209572906598,14.191100132459814,8.080048687931837,8.097948662871872,48.412272222818885,51.67722765188129
0202,27646,2098,2556,749,3419,10988,3620,2164,2052,13350,16910,100.0,7.588801273240252,9.245460464443319,2.7092526947840554,12.36706937712508,39.74535194964914,13.09411849815525,7.827533820444186,7.422411922158721,48.28908341170513,61.166172321493164
0203,25970,1633,2399,750,3124,10045,3564,1971,2484,12482,16286,100.0,6.288024643819792,9.237581825182902,2.887947631882942,12.02926453600308,38.67924528301887,13.72352714670774,7.5895263765883705,9.564882556796302,48.063149788217174,62.71082017712746
0204,15360,1416,1413,368,2553,6592,1392,829,797,7517,9931,100.0,9.21875,9.19921875,2.3958333333333335,16.62109375,42.916666666666664,9.0625,5.397135416666667,5.188802083333333,48.938802083333336,64.65494791666667
0205,26039,2196,1676,404,3960,14360,2004,878,561,12450,18454,100.0,8.433503590767694,6.436499097507585,1.5515188755328546,15.20795729482699,55.14804716002919,7.696148085563961,3.37186527900457,2.1544606167671567,47.812896040554556,70.87061715119629
0301,2963,356,334,91,466,1066,237,175,238,1264,2162,100.0,12.014849814377321,11.272359095511305,3.0712116098548767,15.72730340870739,35.97705028687142,7.998650016874789,5.9061761727978395,8.032399595005064,42.659466756665545,72.96658791765103
