id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
01011101,2054,628,60,68,78,21,87,28,109,22,16,29,86,16,22,327,118,73,27,466,107,51,241,9,43,15,47,78,100.0,30.5744888023369,2.9211295034079843,3.3106134371957157,3.79746835443038,1.0223953261927945,4.235637779941578,1.3631937682570594,5.306718597857838,1.071080817916261,0.7789678675754625,1.4118792599805257,4.186952288218111,0.7789678675754625,1.071080817916261,15.920155793573516,5.744888023369036,3.554040895813048,1.3145082765335931,22.687439143135347,5.209347614410905,2.4829600778967866,11.733203505355403,0.4381694255111977,2.0934761441090557,0.7302823758519961,2.288218111002921,3.79746835443038
01011102,76,42,0,0,6,3,3,6,12,0,3,6,6,0,0,6,3,0,0,3,0,0,0,0,0,3,6,3,100.0,55.26315789473685,0.0,0.0,7.894736842105263,3.9473684210526314,3.9473684210526314,7.894736842105263,15.789473684210526,0.0,3.9473684210526314,7.894736842105263,7.894736842105263,0.0,0.0,7.894736842105263,3.9473684210526314,0.0,0.0,3.9473684210526314,0.0,0.0,0.0,0.0,0.0,3.9473684210526314,7.894736842105263,3.9473684210526314
01011103,2885,962,148,33,93,21,41,50,209,84,104,31,156,19,75,441,174,98,40,890,310,56,364,58,96,33,54,122,100.0,33.34488734835355,5.12998266897747,1.1438474870017332,3.2235701906412477,0.7279029462738302,1.4211438474870017,1.733102253032929,7.244367417677642,2.911611785095321,3.604852686308492,1.074523396880416,5.407279029462738,0.658578856152513,2.5996533795493932,15.285961871750434,6.031195840554593,3.3968804159445405,1.386481802426343,30.849220103986134,10.74523396880416,1.9410745233968802,12.616984402079723,2.0103986135181975,3.3275563258232235,1.1438474870017332,1.8717504332755632,4.2287694974003465
01011104,3110,736,109,47,78,36,54,45,122,46,25,21,121,51,25,283,117,62,6,1345,410,63,676,193,119,24,45,205,100.0,23.665594855305468,3.5048231511254015,1.5112540192926045,2.508038585209003,1.157556270096463,1.7363344051446947,1.4469453376205788,3.922829581993569,1.4790996784565917,0.8038585209003215,0.67524115755627,3.890675241157556,1.639871382636656,0.8038585209003215,9.09967845659164,3.762057877813505,1.9935691318327973,0.19292604501607716,43.247588424437296,13.183279742765272,2.0257234726688105,21.736334405144696,6.205787781350482,3.8263665594855305,0.7717041800643086,1.4469453376205788,6.591639871382636
01011105,899,247,21,12,22,19,19,16,65,3,12,3,9,0,0,195,118,31,13,288,40,6,198,3,13,0,37,34,100.0,27.474972191323694,2.3359288097886544,1.3348164627363739,2.4471635150166855,2.1134593993325916,2.1134593993325916,1.7797552836484982,7.230255839822025,0.33370411568409347,1.3348164627363739,0.33370411568409347,1.0011123470522802,0.0,0.0,21.69076751946607,13.125695216907676,3.4482758620689653,1.4460511679644048,32.03559510567297,4.4493882091212456,0.6674082313681869,22.024471635150167,0.33370411568409347,1.4460511679644048,0.0,4.115684093437152,3.781979977753059
01011201,1438,402,33,12,36,16,34,18,34,99,39,10,47,7,21,356,163,89,16,317,50,25,186,27,9,38,39,41,100.0,27.955493741307368,2.294853963838665,0.8344923504867872,2.5034770514603615,1.1126564673157162,2.364394993045897,1.2517385257301807,2.364394993045897,6.884561891515995,2.7121001390820583,0.6954102920723227,3.2684283727399164,0.48678720445062584,1.4603616133518775,24.756606397774686,11.33518776077886,6.189151599443671,1.1126564673157162,22.04450625869263,3.477051460361613,1.7385257301808066,12.934631432545201,1.8776077885952713,0.6258692628650904,2.642559109874826,2.7121001390820583,2.851182197496523
01011202,303,134,18,3,15,18,7,9,6,0,19,0,7,4,3,36,18,9,0,24,3,3,9,0,0,0,27,3,100.0,44.224422442244226,5.9405940594059405,0.9900990099009901,4.9504950495049505,5.9405940594059405,2.31023102310231,2.9702970297029703,1.9801980198019802,0.0,6.270627062706271,0.0,2.31023102310231,1.3201320132013201,0.9900990099009901,11.881188118811881,5.9405940594059405,2.9702970297029703,0.0,7.920792079207921,0.9900990099009901,0.9900990099009901,2.9702970297029703,0.0,0.0,0.0,8.91089108910891,0.9900990099009901
01011203,593,197,6,16,19,12,9,17,19,24,12,0,6,0,6,217,141,21,0,65,21,6,16,3,0,15,29,11,100.0,33.22091062394604,1.0118043844856661,2.6981450252951094,3.204047217537943,2.0236087689713322,1.5177065767284992,2.866779089376054,3.204047217537943,4.0472175379426645,2.0236087689713322,0.0,1.0118043844856661,0.0,1.0118043844856661,36.59359190556493,23.77740303541315,3.541315345699832,0.0,10.961214165261383,3.541315345699832,1.0118043844856661,2.6981450252951094,0.5059021922428331,0.0,2.5295109612141653,4.8903878583473865,1.854974704890388
01011204,4152,1331,117,58,94,65,83,92,196,221,61,24,128,12,52,836,453,157,30,862,198,41,469,29,151,169,126,119,100.0,32.05684007707129,2.8179190751445087,1.3969171483622351,2.2639691714836223,1.5655105973025047,1.9990366088631986,2.2157996146435455,4.720616570327553,5.3227360308285165,1.4691714836223506,0.5780346820809248,3.0828516377649327,0.2890173410404624,1.2524084778420037,20.134874759152215,10.910404624277456,3.78131021194605,0.7225433526011561,20.761078998073216,4.76878612716763,0.98747591522158,11.295761078998073,0.6984585741811176,3.6368015414258186,4.070327552986512,3.0346820809248554,2.866088631984586
01011301,2964,1292,150,31,115,112,108,104,181,53,68,30,80,16,12,403,208,58,34,433,95,49,171,0,43,25,163,56,100.0,43.58974358974359,5.060728744939271,1.0458839406207827,3.8798920377867745,3.7786774628879893,3.643724696356275,3.508771929824561,6.106612685560054,1.788124156545209,2.2941970310391366,1.0121457489878543,2.699055330634278,0.5398110661268556,0.4048582995951417,13.596491228070176,7.017543859649122,1.9568151147098516,1.1470985155195683,14.608636977058028,3.205128205128205,1.6531713900134952,5.769230769230769,0.0,1.4507422402159245,0.8434547908232118,5.4993252361673415,1.8893387314439947
01011302,5040,2363,374,70,271,182,174,300,236,113,69,43,164,18,43,457,233,77,24,614,184,47,258,18,94,86,432,79,100.0,46.88492063492063,7.420634920634921,1.3888888888888888,5.376984126984127,3.6111111111111107,3.4523809523809526,5.952380952380952,4.682539682539683,2.242063492063492,1.369047619047619,0.8531746031746031,3.2539682539682544,0.35714285714285715,0.8531746031746031,9.067460317460316,4.6230158730158735,1.5277777777777777,0.4761904761904762,12.182539682539682,3.650793650793651,0.9325396825396826,5.119047619047619,0.35714285714285715,1.8650793650793651,1.7063492063492063,8.571428571428571,1.5674603174603174
01011303,4764,1698,192,70,218,89,155,149,196,99,73,24,134,22,52,581,266,109,40,888,144,60,480,33,136,301,248,108,100.0,35.642317380352644,4.030226700251889,1.4693534844668346,4.575986565910999,1.868178001679261,3.2535684298908483,3.1276238455079763,4.114189756507137,2.0780856423173804,1.5323257766582703,0.5037783375314862,2.8127623845507976,0.4617968094038623,1.09151973131822,12.195633921074728,5.583543240973971,2.2879932829554996,0.8396305625524769,18.639798488664987,3.022670025188917,1.2594458438287155,10.075566750629724,0.6926952141057935,2.8547439126784218,6.318219983207389,5.205709487825357,2.2670025188916876
01011304,3644,878,64,33,104,24,117,34,170,55,40,10,219,30,19,369,134,76,28,840,262,27,332,18,100,669,59,120,100.0,24.094401756311747,1.756311745334797,0.9055982436882546,2.8540065861690453,0.6586169045005488,3.2107574094401756,0.9330406147091108,4.665203073545554,1.5093304061470911,1.0976948408342482,0.27442371020856204,6.009879253567509,0.823271130625686,0.5214050493962679,10.126234906695938,3.677277716794731,2.0856201975850714,0.7683863885839737,23.05159165751921,7.189901207464325,0.7409440175631175,9.11086717892426,0.49396267837541163,2.7442371020856204,18.358946212952798,1.6190998902305158,3.293084522502744
01011305,3254,919,87,16,107,42,83,76,119,85,36,25,83,9,22,503,260,83,18,657,171,19,328,19,97,117,80,120,100.0,28.24216349108789,2.6736324523663186,0.4917025199754148,3.288260602335587,1.290719114935464,2.5507068223724647,2.3355869698832206,3.657037492317148,2.6121696373693917,1.1063306699446833,0.7682851874615857,2.5507068223724647,0.27658266748617083,0.6760909649661955,15.457897971727105,7.990165949600492,2.5507068223724647,0.5531653349723417,20.190534726490473,5.255070682237246,0.5838967424708051,10.079901659496004,0.5838967424708051,2.9809465273509526,3.5955746773202213,2.458512599877074,3.687768899815612
01011306,4651,1507,116,59,179,71,133,116,259,76,59,46,187,19,52,466,170,87,33,1071,604,39,264,12,79,154,347,228,100.0,32.401634057192005,2.494087293055257,1.2685443990539669,3.8486347022145777,1.526553429370028,2.8596000860030104,2.494087293055257,5.568694904321651,1.63405719200172,1.2685443990539669,0.9890346162115674,4.020640722425285,0.40851429800043,1.1180391313695979,10.019350677273705,3.6551279294775316,1.8705654697914427,0.7095248333691679,23.02730595570845,12.986454525908405,0.8385293485271984,5.6761986669533435,0.25800903031606104,1.6985594495807352,3.3111158890561168,7.460761126639433,4.90217157600516
01011401,7792,3504,464,153,402,245,294,333,393,139,123,64,215,29,57,807,375,149,30,1253,237,96,577,34,164,101,485,133,100.0,44.969199178644764,5.95482546201232,1.963552361396304,5.1591375770020536,3.144250513347022,3.7731006160164267,4.273613963039014,5.043634496919918,1.78388090349076,1.5785420944558524,0.8213552361396305,2.759240246406571,0.37217659137577,0.7315195071868583,10.356776180698152,4.812628336755647,1.9122176591375768,0.3850102669404517,16.0805954825462,3.041581108829569,1.2320328542094456,7.405030800821355,0.4363449691991786,2.1047227926078027,1.2962012320328542,6.224332648870637,1.7068788501026693
01011402,5493,2785,388,128,409,195,231,307,228,80,98,40,113,15,22,447,203,80,12,554,112,44,247,18,47,58,474,105,100.0,50.70089204442018,7.063535408701985,2.3302384853449842,7.445840160203895,3.54997269251775,4.205352266521026,5.588931367194611,4.150737302020754,1.4563990533406153,1.7840888403422537,0.7281995266703076,2.057163662843619,0.2730748225013654,0.4005097396686692,8.137629710540688,3.6956125978518113,1.4563990533406153,0.21845985800109227,10.08556344438376,2.0389586746768615,0.8010194793373384,4.49663207718915,0.3276897870016384,0.8556344438376116,1.0558893136719463,8.629164391043146,1.9115237575095576
01022101,1915,813,39,45,58,24,34,28,289,79,93,25,137,46,51,121,48,18,3,610,132,12,389,133,81,4,34,93,100.0,42.45430809399478,2.0365535248041775,2.3498694516971277,3.028720626631854,1.2532637075718016,1.7754569190600522,1.4621409921671018,15.091383812010445,4.12532637075718,4.856396866840731,1.3054830287206265,7.154046997389034,2.402088772845953,2.6631853785900783,6.318537859007833,2.506527415143603,0.9399477806788512,0.1566579634464752,31.853785900783286,6.892950391644908,0.6266318537859008,20.31331592689295,6.945169712793733,4.22976501305483,0.20887728459530025,1.7754569190600522,4.856396866840731
01022102,4139,1406,85,82,120,30,51,55,376,204,76,79,343,51,104,181,48,35,18,1601,568,30,757,179,158,53,43,206,100.0,33.96955786421841,2.0536361439961346,1.9811548683256825,2.899251026818072,0.724812756704518,1.2321816863976807,1.3288233872916162,9.08431988402996,4.928726745590723,1.8361923169847791,1.9086735926552307,8.287025851654988,1.2321816863976807,2.512684223242329,4.373036965450592,1.1597004107272288,0.8456148828219376,0.4348876540227108,38.68084078279777,13.723121526938876,0.724812756704518,18.289441894177337,4.324716115003624,3.8173471853104615,1.2805025368446485,1.0388982846098092,4.97704759603769
01022103,213,30,3,9,0,0,0,3,3,3,3,0,3,0,0,9,3,0,0,141,40,9,47,15,9,6,3,9,100.0,14.084507042253522,1.4084507042253522,4.225352112676056,0.0,0.0,0.0,1.4084507042253522,1.4084507042253522,1.4084507042253522,1.4084507042253522,0.0,1.4084507042253522,0.0,0.0,4.225352112676056,1.4084507042253522,0.0,0.0,66.19718309859155,18.779342723004692,4.225352112676056,22.065727699530516,7.042253521126761,4.225352112676056,2.8169014084507045,1.4084507042253522,4.225352112676056
01022104,9586,3146,239,157,346,122,163,169,783,259,219,188,763,121,265,542,199,140,21,3408,1441,122,1349,404,310,100,167,532,100.0,32.81869392864594,2.493219278113916,1.637805132484874,3.6094304193615687,1.272689338618819,1.7003964114333403,1.762987690381807,8.16816190277488,2.7018568746088043,2.2845816816190276,1.9611934070519508,7.959524306279992,1.2622574587940747,2.764448153557271,5.654078865011475,2.0759440851241395,1.4604631754642188,0.2190694763196328,35.55184644272898,15.032338827456707,1.272689338618819,14.072605883580222,4.214479449196745,3.23388274567077,1.0431879824744419,1.742123930732318,5.549760066764032
01022105,3234,1054,64,69,113,21,43,26,190,283,91,37,228,27,136,232,80,67,9,1269,522,45,557,225,89,19,55,160,100.0,32.59121830550402,1.9789734075448362,2.1335807050092765,3.494124922696351,0.6493506493506493,1.3296227581941866,0.8039579468150896,5.875077303648732,8.750773036487322,2.813852813852814,1.1440940012368583,7.050092764378478,0.8348794063079777,4.205318491032776,7.173778602350031,2.473716759431045,2.0717377860235002,0.27829313543599254,39.23933209647495,16.14100185528757,1.391465677179963,17.223252937538653,6.957328385899815,2.752009894867038,0.5875077303648732,1.7006802721088436,4.94743351886209
01022106,4053,1480,160,53,168,71,107,96,293,99,99,59,223,48,63,368,139,104,21,1094,403,81,438,132,62,21,117,200,100.0,36.51616086849248,3.9476930668640513,1.307673328398717,4.145077720207254,1.7517887984209228,2.6400197384653343,2.3686158401184305,7.2292129286947935,2.4426350851221317,2.4426350851221317,1.4557118184061189,5.502097211941772,1.1843079200592153,1.5544041450777202,9.079694053787318,3.4295583518381445,2.566000493461633,0.5181347150259068,26.99235134468295,9.943251912163829,1.9985196150999258,10.80680977054034,3.2568467801628422,1.52973106340982,0.5181347150259068,2.8867505551443373,4.934616333580064
01022201,5556,1765,194,76,210,70,93,103,341,121,179,66,311,61,89,399,167,70,24,2104,1004,67,769,157,237,43,108,309,100.0,31.76745860331173,3.4917206623470123,1.3678905687544995,3.7796976241900646,1.259899208063355,1.6738660907127432,1.8538516918646508,6.137508999280058,2.177825773938085,3.22174226061915,1.187904967602592,5.597552195824334,1.0979121670266379,1.6018718502519798,7.181425485961124,3.005759539236861,1.259899208063355,0.4319654427645789,37.86897048236141,18.070554355651545,1.2059035277177825,13.840892728581714,2.825773938084953,4.2656587473002165,0.7739380849532037,1.9438444924406046,5.561555075593953
01022202,1554,306,19,12,40,17,10,21,71,16,3,22,66,0,16,127,60,28,4,682,389,13,226,68,27,15,28,175,100.0,19.69111969111969,1.2226512226512225,0.7722007722007722,2.574002574002574,1.093951093951094,0.6435006435006435,1.3513513513513513,4.568854568854569,1.0296010296010296,0.19305019305019305,1.4157014157014158,4.247104247104247,0.0,1.0296010296010296,8.172458172458171,3.861003861003861,1.8018018018018018,0.2574002574002574,43.886743886743886,25.03217503217503,0.8365508365508365,14.543114543114545,4.375804375804376,1.7374517374517375,0.9652509652509652,1.8018018018018018,11.26126126126126
01022203,4225,1045,46,55,79,34,57,55,251,155,64,72,327,86,86,251,83,71,27,1951,1060,24,692,239,147,21,46,419,100.0,24.733727810650887,1.0887573964497042,1.301775147928994,1.8698224852071006,0.8047337278106508,1.349112426035503,1.301775147928994,5.940828402366864,3.6686390532544375,1.514792899408284,1.7041420118343193,7.739644970414202,2.0355029585798814,2.0355029585798814,5.940828402366864,1.9644970414201186,1.680473372781065,0.6390532544378699,46.17751479289941,25.088757396449708,0.5680473372781065,16.37869822485207,5.65680473372781,3.479289940828403,0.49704142011834324,1.0887573964497042,9.91715976331361
01022204,2780,1099,106,61,96,38,37,60,259,92,80,19,106,22,37,327,126,64,18,727,272,48,299,52,55,15,87,113,100.0,39.53237410071942,3.8129496402877696,2.194244604316547,3.4532374100719423,1.3669064748201438,1.330935251798561,2.158273381294964,9.316546762589928,3.3093525179856114,2.877697841726619,0.6834532374100719,3.8129496402877696,0.7913669064748201,1.330935251798561,11.762589928057555,4.532374100719425,2.302158273381295,0.6474820143884892,26.151079136690647,9.784172661870503,1.7266187050359711,10.755395683453237,1.870503597122302,1.9784172661870503,0.539568345323741,3.1294964028776975,4.0647482014388485
01022205,2121,404,18,16,66,15,9,10,145,28,34,18,163,37,63,315,124,94,14,979,347,43,457,121,119,6,15,139,100.0,19.047619047619047,0.8486562942008486,0.7543611504007544,3.1117397454031117,0.7072135785007072,0.4243281471004243,0.4714757190004715,6.836397925506836,1.3201320132013201,1.603017444601603,0.8486562942008486,7.685054219707685,1.7444601603017444,2.9702970297029703,14.85148514851485,5.846298915605846,4.431871758604432,0.6600660066006601,46.15747289014615,16.36020744931636,2.0273455917020273,21.546440358321547,5.704856199905705,5.6105610561056105,0.2828854314002829,0.7072135785007072,6.5535124941065535
