id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
01,204267,64444,5356,3524,6283,2517,3622,3537,13540,8216,4301,2312,12205,2643,3941,15499,6673,2987,1060,74800,36826,1785,26196,6585,5683,2789,4735,11291,100.0,31.548904130378375,2.622058384369477,1.725193007191568,3.0758761816641944,1.2322107829458502,1.7731694302065435,1.7315572265711054,6.628579261456818,4.022186647867742,2.105577503953159,1.131851938883912,5.975022886712,1.293894755393676,1.9293375826736576,7.587618166419441,3.2668027630503214,1.4623017912829777,0.5189286571007554,36.61873919918538,18.028364836219264,0.8738562763441966,12.824391605105085,3.223721893404221,2.7821429795316917,1.3653698345792518,2.3180445201623363,5.52756930879682
02,126654,41087,4665,1798,5752,2160,3363,3825,5598,2425,1867,1229,5099,1180,1501,7210,2861,1294,617,43770,27187,1021,11533,2677,2764,2797,4506,8197,100.0,32.4403492980877,3.6832630631484204,1.419615645775104,4.541506782257173,1.7054337012648635,2.6552655265526552,3.020038845989862,4.419915675778104,1.9146651507255987,1.4740947778988425,0.9703601939141283,4.025928908680341,0.931672114579879,1.185118511851185,5.692674530610955,2.2589101015364697,1.021681115479969,0.4871539785557503,34.55871902979772,21.46556760939252,0.8061332449034376,9.105910591059105,2.113632415873166,2.1823234955074455,2.2083787326101034,3.557724193471979,6.471962985772262
03,88243,37822,3696,1331,4474,2171,2638,3171,7457,1907,1708,717,3133,567,906,10875,4587,1763,1223,16440,2810,877,7271,402,2845,2265,4044,1637,100.0,42.86119012272928,4.188434210078987,1.5083349387486826,5.0700905454257,2.460251804675725,2.9894722527565927,3.593486168874585,8.450528653830899,2.1610779325272262,1.9355642940516529,0.8125290391305826,3.5504232630350283,0.6425438845007536,1.0267103339641672,12.323923710662601,5.198146028580171,1.9978921840825903,1.3859456274152058,18.630372947429258,3.1843885633987963,0.9938465374024001,8.239747062089911,0.45556021440794175,3.2240517661457564,2.566775834910418,4.582799768820189,1.8551046541935339
04,142723,49821,4156,2808,5137,2489,2414,3113,12650,2665,2979,2347,9010,1490,3129,18353,6851,4385,891,35812,12391,4254,13232,1977,3051,1659,4611,7419,100.0,34.907478121956515,2.9119343063136283,1.967447433139718,3.5992797236605174,1.743937557366367,1.691388213532507,2.1811480980640825,8.863322659977719,1.8672533508964917,2.087259937080919,1.6444441330409252,6.3129278392410475,1.043980297499352,2.192358624748639,12.859174765104434,4.800207394743664,3.0723849694863477,0.6242862047462567,25.09196135170926,8.681852259271455,2.980598782256539,9.271105568128473,1.3852007034605496,2.1377073071614245,1.162391485604983,3.230733658905712,5.198181092045431
05,88611,27513,525,803,1513,624,484,984,12415,3169,2571,1649,7603,1651,2590,11966,5218,1442,2769,34414,13371,1793,11590,1790,4030,877,530,5738,100.0,31.04919253817246,0.5924772319463724,0.9062080328627372,1.7074629560664027,0.7042015099705454,0.5462075814515128,1.1104716118766293,14.010675875455645,3.576305424834388,2.901445644445949,1.8609427723420342,8.580198846644322,1.8631998284637348,2.9228876776021036,13.503966776133888,5.888659421516516,1.6273374637460358,3.1248942004942952,38.83716468609992,15.089548701628466,2.0234508131044677,13.079640225254202,2.020065228921917,4.547968085226439,0.9897191093656544,0.5981198722506236,6.475494013158638
06,84995,29624,1723,1856,2409,1736,1144,1821,9664,1262,1476,1706,5996,1227,1796,8383,3419,1684,758,21249,7261,2527,7232,961,2286,614,4649,4271,100.0,34.853814930290014,2.027178069298194,2.18365786222719,2.834284369668804,2.0424730866521563,1.3459615271486558,2.142478969351138,11.370080592976057,1.4847932231307723,1.7365727395729162,2.0071768927583977,7.054532619565856,1.4436143302547209,2.113065474439673,9.862933113712572,4.022589564092005,1.9812930172363081,0.8918171657156304,25.000294134949115,8.542855462086004,2.973116065650921,8.508735807988705,1.1306547443967292,2.689569974704394,0.7223954350255898,5.469733513736101,5.025001470674746
07,131439,41985,2740,2494,4040,1630,1655,2030,13563,2709,2280,2938,10302,1843,3387,11769,4683,2322,1469,45863,22650,1645,15638,3453,4597,890,2952,9488,100.0,31.94257412183599,2.0846171988527,1.8974581364739538,3.0736691545127397,1.2401189905583578,1.259139220474897,1.5444426692229856,10.318855134320863,2.061032113756191,1.734644968388378,2.2352574197916906,7.837856344007486,1.402171349447272,2.576860749092735,8.953963435510008,3.562869467966129,1.7665989546481637,1.1176287098958453,34.89299218648955,17.23232830438454,1.2515311285082815,11.89753421739362,2.6270741560723985,3.4974398770532336,0.6771201850287966,2.2459087485449523,7.218557657924969
08,152870,43368,2841,2091,4202,1560,1901,2489,13067,3927,3521,1954,13242,2268,5014,5821,2112,950,920,65665,36752,925,22957,8444,3933,949,2487,13737,100.0,28.36920259043632,1.858441813305423,1.3678288742068425,2.7487407601229803,1.0204749133250475,1.2435402629685355,1.6281808072218227,8.547785700268202,2.5688493491201676,2.303264211421469,1.2782102439981684,8.662262052724538,1.4836135278341074,3.2799110355203767,3.8078105579904493,1.3815660365016027,0.6214430561915353,0.601818538627592,42.95479819454439,24.041342317001373,0.605089291554916,15.017334990514817,5.523647543664552,2.5727742526329562,0.6207889056060705,1.6268725060508928,8.9860665925296
09,41865,16547,715,563,1114,648,603,701,5496,1537,1480,403,2686,595,935,6035,2289,889,1057,11312,2515,393,4999,462,2008,1212,637,1290,100.0,39.524662605995466,1.707870536247462,1.3447987579123373,2.660933954377165,1.5478323181655322,1.44034396273737,1.6744297145587006,13.127911142959512,3.671324495401887,3.5351725785262156,0.9626179386122058,6.415860504000956,1.4212349217723634,2.2333691627851424,14.415382777976829,5.467574346112505,2.1234921772363546,2.524782037501493,27.020183924519287,6.007404753373939,0.9387316374059478,11.94076197300848,1.1035471157291292,4.796369282216649,2.8950197061984952,1.521557386838648,3.081332855607309
10,52508,13680,216,388,382,176,230,178,5352,1337,2200,224,2206,339,843,19547,8357,1656,5622,16634,1156,375,5375,173,2508,4613,195,893,100.0,26.053172849851453,0.41136588710291766,0.7389350194256114,0.7275081892283081,0.3351870191208959,0.43802849089662527,0.338995962519997,10.192732535994516,2.5462786622990783,4.189837739011199,0.426601660699322,4.201264569208502,0.6456159061476346,1.6054696427211093,37.2267083111145,15.915669993143903,3.153805134455702,10.706939894873162,31.678982250323763,2.2015692846804296,0.7141768873314542,10.236535385084178,0.32947360402224424,4.776415022472766,8.785327950026662,0.3713719814123562,1.7006932276986364
