id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
01,228441,15675,22375,7265,29673,88944,27942,19610,16957,109670,147808,100.0,6.861727973524892,9.794651573053875,3.18025223142956,12.98934954758559,38.93521740843369,12.231604659408776,8.584273401009451,7.422923205554169,48.00801957617065,64.70292110435517
02,143628,9778,12671,4309,16327,62255,17729,11197,9362,69658,90225,100.0,6.807864761745621,8.822095970145098,3.000111398891581,11.367560642771604,43.34461247110591,12.343693430250369,7.795833681454869,6.518227643634946,48.49889993594564,62.818531205614505
03,124361,11545,14133,3856,14329,54549,13777,6942,5230,61938,83397,100.0,9.28345703234937,11.364495299973465,3.100650525486286,11.522100980210839,43.863429853410636,11.078231921583132,5.582135878611462,4.205498508374812,49.80500317623692,67.06041283038896
04,157368,10755,15610,5259,17852,52758,21175,16057,17902,79858,93546,100.0,6.834299222205277,9.919424533577349,3.3418484062833613,11.344110619693966,33.525240201311576,13.455721620659855,10.203472116313355,11.375883279955264,50.74602206293528,59.44410553606833
05,114588,10238,15780,4849,12276,35803,14899,10808,9935,56520,68144,100.0,8.934617935560443,13.771075505288513,4.231682200579467,10.713163682060948,31.244982022550357,13.002234090829756,9.432052221873146,8.670192341257374,49.32453660069117,59.46870527454882
06,100831,7444,12367,4084,11868,30330,13599,10247,10892,51972,55801,100.0,7.38265017702889,12.26507720839821,4.050341660798763,11.770189723398557,30.08003490989874,13.486923664349257,10.162549216014916,10.802233440112664,51.54367208497387,55.34111533159445
07,148894,11888,16689,5334,15730,49292,19592,15223,15146,73468,82481,100.0,7.984203527341599,11.20864507636305,3.58241433503029,10.564562709041331,33.10543070909506,13.158354265450589,10.224052010154876,10.172337367523204,49.342485257968754,55.39578492081615
08,167020,12829,19018,6324,17596,59508,21955,15959,13831,80752,93528,100.0,7.681116034007903,11.386660280205964,3.7863728894743147,10.535265237696084,35.629265956172915,13.145132319482697,9.555143096635135,8.28104418632499,48.34870075440067,55.99808406178901
09,73564,7781,8486,2349,9921,30162,7178,4057,3630,35237,49939,100.0,10.577184492414768,11.535533684954597,3.193137947909303,13.486216083954108,41.00103311402316,9.757490076667935,5.514925778913599,4.934478821162525,47.89978793975314,67.88510684573976
10,83963,9338,11712,3299,10263,28726,9119,5761,5745,40868,56111,100.0,11.121565451448852,13.949001345830903,3.929111632504794,12.223241189571597,34.21268892250158,10.860736276693306,6.86135559710825,6.842299584340722,48.67382061145981,66.82824577492467
11,110987,11854,13501,3692,14977,43952,10730,6610,5671,54001,77825,100.0,10.680530152179985,12.164487732797536,3.32651571805707,13.494373214881023,39.601034355374956,9.66779893140638,5.955652463802067,5.1096074315009865,48.65524791191761,70.12082496148197
12,111837,9863,14421,4629,13390,35161,14347,10605,9421,53981,66152,100.0,8.819084918229208,12.894659191501917,4.139059524128866,11.972781816393502,31.439505709201786,12.828491465257471,9.482550497599185,8.423866877688063,48.26756797839713,59.150370628682815
