id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
01011101,1700,115,91,21,365,609,189,177,133,801,1164,100.0,6.764705882352941,5.352941176470588,1.2352941176470587,21.470588235294116,35.8235294117647,11.117647058823529,10.411764705882351,7.823529411764706,47.11764705882353,68.47058823529412
01011102,66,0,0,0,12,36,12,6,0,27,57,100.0,0.0,0.0,0.0,18.181818181818183,54.54545454545454,18.181818181818183,9.090909090909092,0.0,40.909090909090914,86.36363636363636
01011103,2838,211,294,75,454,916,366,298,224,1313,1791,100.0,7.434813248766738,10.359408033826638,2.6427061310782243,15.997181113460183,32.27625088090204,12.896405919661733,10.500352360817477,7.892882311486963,46.26497533474277,63.107822410147996
01011104,2793,218,315,105,576,974,305,169,131,1324,1601,100.0,7.805227354099535,11.278195488721805,3.7593984962406015,20.622986036519872,34.87289652703186,10.920157536698891,6.050841389187254,4.690297171500179,47.40422484783387,57.321876118868595
01011105,616,66,48,18,52,220,109,60,43,294,450,100.0,10.714285714285714,7.792207792207792,2.922077922077922,8.441558441558442,35.714285714285715,17.694805194805195,9.740259740259742,6.98051948051948,47.72727272727273,73.05194805194806
01011201,1014,57,102,31,151,360,131,117,65,466,646,100.0,5.621301775147929,10.059171597633137,3.057199211045365,14.891518737672586,35.50295857988166,12.91913214990138,11.538461538461538,6.41025641025641,45.956607495069036,63.70808678500987
01011202,202,10,26,9,15,97,18,21,6,100,149,100.0,4.9504950495049505,12.871287128712872,4.455445544554455,7.425742574257425,48.01980198019802,8.91089108910891,10.396039603960396,2.9702970297029703,49.504950495049506,73.76237623762376
01011203,466,33,22,9,69,172,82,45,34,224,349,100.0,7.081545064377683,4.721030042918455,1.9313304721030045,14.806866952789699,36.9098712446352,17.59656652360515,9.656652360515022,7.296137339055794,48.06866952789699,74.89270386266095
01011204,2631,180,252,62,332,1010,344,265,186,1338,1708,100.0,6.841505131128849,9.578107183580387,2.356518434055492,12.618776130748765,38.38844545800076,13.074876472824021,10.072215887495249,7.069555302166476,50.8551881413911,64.91828202204485
01011301,2142,196,134,28,269,1072,248,123,72,1074,1519,100.0,9.15032679738562,6.2558356676003735,1.3071895424836601,12.558356676003735,50.04668534080299,11.57796451914099,5.742296918767507,3.361344537815126,50.14005602240896,70.91503267973856
01011302,4390,338,452,85,659,2058,534,171,93,2111,3044,100.0,7.699316628701594,10.29612756264237,1.9362186788154898,15.011389521640092,46.87927107061503,12.164009111617311,3.895216400911162,2.1184510250569475,48.086560364464695,69.33940774487472
01011303,3213,235,211,48,524,1553,355,187,100,1513,2263,100.0,7.314036725801431,6.567071272953625,1.4939309056956116,16.308745720510426,48.3348895113601,11.048863990040461,5.82010582010582,3.112356053532524,47.08994708994709,70.43261749144102
01011304,2663,255,299,98,447,910,349,180,125,1342,1643,100.0,9.575666541494556,11.227938415321066,3.680060082613594,16.785580172737514,34.17198648141194,13.105520090123921,6.759294029290275,4.693954187007135,50.3942921517086,61.697333834021784
01011305,2195,178,191,55,270,979,292,131,99,1004,1406,100.0,8.109339407744875,8.701594533029612,2.5056947608200453,12.300683371298406,44.60136674259681,13.302961275626423,5.968109339407745,4.5102505694760815,45.74031890660592,64.05466970387243
01011306,3061,269,264,89,550,1273,339,171,106,1541,1974,100.0,8.787977785037569,8.624632473048024,2.907546553413917,17.96798431885005,41.587716432538386,11.074812152891212,5.58640967004247,3.4629206141783735,50.34302515517805,64.48872917347272
01011401,5611,544,504,94,765,2859,510,211,124,2792,4046,100.0,9.695241489930494,8.982356086259134,1.6752806986276954,13.633933345214757,50.95348422741044,9.089288896809839,3.7604705043664235,2.209944751381215,49.759401176260916,72.10835858135805
01011402,4262,467,332,28,479,2389,365,122,80,2172,2940,100.0,10.957297043641482,7.789770061004224,0.656968559361802,11.238854997653684,56.05349601126232,8.564054434537775,2.8625058657907085,1.8770530267480057,50.961989676208354,68.9816987329892
01022101,1722,154,134,60,315,623,204,138,94,770,1199,100.0,8.94308943089431,7.781649245063879,3.484320557491289,18.29268292682927,36.17886178861789,11.846689895470384,8.013937282229964,5.45876887340302,44.71544715447154,69.62833914053427
01022102,3565,247,325,106,556,1339,477,291,224,1608,2449,100.0,6.928471248246844,9.1164095371669,2.973352033660589,15.596072931276298,37.55960729312763,13.380084151472651,8.162692847124825,6.283309957924264,45.10518934081346,68.69565217391305
01022103,179,19,24,6,15,76,13,10,16,81,133,100.0,10.614525139664805,13.40782122905028,3.35195530726257,8.379888268156424,42.45810055865922,7.262569832402235,5.58659217877095,8.938547486033519,45.2513966480447,74.30167597765363
01022104,8277,648,794,211,1191,2957,1138,736,602,3898,5202,100.0,7.828923523015585,9.592847650114775,2.549232813821433,14.389271475172164,35.72550440981031,13.748942853690952,8.892110668116468,7.2731666062583065,47.094357859127705,62.84885828198623
01022105,2857,241,316,134,467,964,356,214,165,1358,1708,100.0,8.435421771088555,11.060553027651382,4.690234511725587,16.34581729086454,33.74168708435422,12.460623031151558,7.490374518725937,5.775288764438222,47.53237661883094,59.78298914945748
01022106,3832,314,395,133,510,1388,473,347,272,1853,2237,100.0,8.194154488517745,10.307933194154488,3.4707724425887267,13.308977035490605,36.22129436325678,12.343423799582464,9.055323590814195,7.09812108559499,48.355949895615865,58.3768267223382
01022201,4832,395,461,171,813,1745,645,342,260,2286,2912,100.0,8.174668874172184,9.540562913907284,3.538907284768212,16.825331125827812,36.11341059602649,13.348509933774835,7.077814569536424,5.380794701986755,47.30960264900662,60.264900662251655
01022202,947,76,145,58,137,282,111,56,82,478,465,100.0,8.025343189017951,15.311510031678988,6.124604012671594,14.46673706441394,29.778247096092926,11.721224920802534,5.913410770855332,8.658922914466736,50.475184794086594,49.10242872228089
01022203,3876,358,489,161,511,1238,465,307,347,1937,2187,100.0,9.236326109391124,12.616099071207431,4.153766769865841,13.183694530443757,31.940144478844168,11.996904024767801,7.920536635706914,8.95252837977296,49.97420020639835,56.424148606811144
01022204,2207,153,195,54,337,838,304,191,135,1042,1391,100.0,6.932487539646578,8.83552333484368,2.4467603081105573,15.269596737652922,37.970095151789764,13.774354327140914,8.654281830539194,6.116900770276393,47.213411871318534,63.02673312188492
01022205,1811,182,264,102,201,542,213,164,143,908,930,100.0,10.049696300386527,14.577581446714522,5.632247377139702,11.098840419657648,29.92821645499724,11.76145775814467,9.05577029265599,7.8961899503037,50.138045278851465,51.35284373274433
01022206,1140,109,131,24,133,390,162,105,86,545,610,100.0,9.56140350877193,11.491228070175438,2.1052631578947367,11.666666666666666,34.21052631578947,14.210526315789473,9.210526315789473,7.5438596491228065,47.80701754385965,53.50877192982456
01022207,2317,119,142,52,695,770,210,171,158,1125,1615,100.0,5.13595166163142,6.128614587829089,2.244281398359948,29.995684074233925,33.23262839879154,9.06344410876133,7.380233059991369,6.819162710401382,48.55416486836426,69.70220112214069
01033101,15446,1568,1968,685,2453,4951,1933,1037,851,7179,10010,100.0,10.151495532824033,12.741162760585265,4.434805127541111,15.88113427424576,32.053606111614656,12.514566878156158,6.713712287970995,5.509517027062023,46.47805257024472,64.80642237472485
01033102,6811,649,870,296,1033,2237,858,471,397,3214,4271,100.0,9.528703567758038,12.773454705623259,4.345911026281016,15.166642196446926,32.84392893848187,12.597269123476728,6.915284099251211,5.8288063426809575,47.18837175157833,62.707385112318306
01033201,8337,898,1360,402,1017,2469,1033,639,519,4104,3839,100.0,10.771260645316062,16.31282235816241,4.821878373515654,12.198632601655273,29.61496941345808,12.390548158810123,7.664627563871897,6.225260885210507,49.22634041021951,46.04773899484227
01033202,5177,529,715,202,662,1605,696,390,378,2580,2506,100.0,10.21827313115704,13.811087502414527,3.9018736720108174,12.787328568669112,31.00251110681862,13.444079582769945,7.533320455862469,7.30152598029747,49.835812246474795,48.40641298049063
01033203,8558,842,1132,363,1350,2771,1042,522,536,3954,5217,100.0,9.838747370881046,13.227389577003972,4.241645244215938,15.774713718158448,32.379060528160785,12.175741995793409,6.099555971021267,6.263145594765132,46.20238373451741,60.960504790838975
01044101,8880,712,945,244,1302,3090,1256,789,542,4080,5555,100.0,8.018018018018019,10.641891891891891,2.7477477477477477,14.662162162162161,34.7972972972973,14.144144144144144,8.885135135135135,6.103603603603604,45.94594594594595,62.55630630630631
01044102,5645,524,544,153,791,1957,744,500,432,2681,3365,100.0,9.282550930026572,9.636846767050487,2.7103631532329495,14.012400354295837,34.66784765279008,13.179805137289637,8.857395925597874,7.6527900797165636,47.4933569530558,59.61027457927369
01044103,3919,319,371,108,594,1467,545,297,218,1840,2554,100.0,8.139831589691248,9.466700688951263,2.7558050523092623,15.156927787700944,37.433018627200816,13.90660882878285,7.578463893850472,5.562643531513141,46.9507527430467,65.1696861444246
01044201,15406,1362,1980,651,2445,4970,2093,988,917,7198,9819,100.0,8.840711411138518,12.852135531611061,4.225626379332727,15.870440088277293,32.26015837985201,13.585615993768663,6.413085810723095,5.952226405296638,46.72205634168506,63.73490847721667
01044202,9289,678,841,331,1871,3532,1048,614,374,4219,6437,100.0,7.298955754117774,9.053719453116589,3.5633545053288835,20.142103563354503,38.02346861879642,11.282161696630423,6.609968780277748,4.026267628377651,45.419313166110456,69.29701797825385
01044203,8916,697,962,307,1358,2987,1204,714,687,4047,5877,100.0,7.8174069089277705,10.78959174517721,3.4432480933153884,15.231045311799013,33.50157021085688,13.503813369223867,8.00807537012113,7.705248990578735,45.39030955585464,65.91520861372813
02010101,4237,312,465,172,808,1458,493,307,222,1991,2439,100.0,7.363700731649753,10.974746282747226,4.059476044371017,19.07009676658013,34.411139957517115,11.635591220202974,7.245692707104083,5.239556289827709,46.99079537408544,57.56431437337739
02010102,8731,852,1300,389,1090,2634,1205,629,632,4405,4069,100.0,9.758332378879855,14.88947428702325,4.455388844347726,12.484251517581033,30.16836559386096,13.80139731989463,7.204214866567403,7.2385751918451495,50.45241094949032,46.604054518382775
02010103,10538,1001,1450,458,1421,3307,1407,741,753,5085,5335,100.0,9.498956158663884,13.75972670335927,4.346175744923135,13.484532169292084,31.38166635035111,13.35167963560448,7.031694818751186,7.1455684190548485,48.25393812867717,50.626304801670145
02010104,3240,251,489,162,441,986,478,223,210,1592,1632,100.0,7.746913580246914,15.092592592592593,5.0,13.61111111111111,30.432098765432098,14.753086419753087,6.882716049382716,6.481481481481481,49.135802469135804,50.37037037037037
02020201,139,21,15,3,9,60,9,13,9,57,78,100.0,15.107913669064748,10.79136690647482,2.158273381294964,6.474820143884892,43.16546762589928,6.474820143884892,9.352517985611511,6.474820143884892,41.007194244604314,56.11510791366906
02020202,2330,172,203,114,378,823,298,197,145,1130,1517,100.0,7.381974248927039,8.71244635193133,4.8927038626609445,16.223175965665234,35.32188841201717,12.789699570815449,8.454935622317597,6.223175965665236,48.497854077253216,65.10729613733905
02020203,3870,321,367,95,537,1513,495,293,249,1883,2341,100.0,8.294573643410853,9.483204134366925,2.454780361757106,13.875968992248062,39.09560723514212,12.790697674418606,7.571059431524548,6.434108527131784,48.656330749354005,60.49095607235142
02020204,4844,351,397,156,661,2009,608,363,299,2331,3061,100.0,7.246077621800165,8.195706028075971,3.2204789430222958,13.645747316267547,41.47398843930636,12.551610239471511,7.493806771263419,6.172584640792733,48.12138728323699,63.19157720891825
02020205,5646,373,559,190,705,2151,834,432,402,2771,3452,100.0,6.606447042153738,9.90081473609635,3.365214311016649,12.48671625929862,38.097768331562165,14.771519659936239,7.65143464399575,7.1200850159404885,49.07899397803755,61.14063053489196
02020206,8352,704,887,318,1035,3360,1025,537,486,4084,5082,100.0,8.42911877394636,10.620210727969347,3.807471264367816,12.392241379310345,40.229885057471265,12.27250957854406,6.429597701149426,5.818965517241379,48.89846743295019,60.84770114942529
02030301,5679,326,590,244,763,1877,812,432,635,2771,3515,100.0,5.740447261841874,10.389153019897869,4.296531079415391,13.43546399013911,33.05159359042085,14.298291952808592,7.6069730586370845,11.181546046839232,48.793801725655925,61.89469977108646
02030302,6978,481,733,273,876,2611,953,470,581,3337,4319,100.0,6.893092576669532,10.504442533677272,3.9122957867583836,12.553740326741186,37.41759816566351,13.657208369160218,6.735454284895385,8.326167956434508,47.82172542275724,61.894525652049296
