id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
010111,8628,622,848,245,1554,2960,1016,759,624,3978,5564,100.0,7.209086694483078,9.828465461288827,2.8395920259619842,18.01112656467316,34.306907742234586,11.77561427909133,8.796940194714882,7.232267037552156,46.10570236439499,64.4877144181734
010112,4790,358,436,103,614,1822,647,488,322,2331,3178,100.0,7.473903966597077,9.102296450939457,2.150313152400835,12.818371607515658,38.03757828810021,13.507306889352819,10.187891440501044,6.722338204592902,48.66388308977035,66.34655532359082
010113,19625,1565,1657,418,3036,8859,2352,1077,661,9486,13379,100.0,7.97452229299363,8.443312101910829,2.129936305732484,15.470063694267516,45.14140127388535,11.98471337579618,5.487898089171975,3.3681528662420384,48.33630573248408,68.17324840764331
010114,10780,996,979,169,1259,5800,1004,353,220,5443,7651,100.0,9.239332096474953,9.081632653061225,1.567717996289425,11.679035250463823,53.80333951762524,9.313543599257885,3.274582560296846,2.0408163265306123,50.49165120593692,70.97402597402598
010221,21519,1574,2059,629,3299,7823,2814,1860,1461,9961,13884,100.0,7.314466285608068,9.568288489242065,2.9229982805892467,15.330638040801153,36.35391979181189,13.076815837167155,8.64352432733863,6.789348947441795,46.28932571216134,64.5197267531019
010222,18356,1450,1921,596,3071,6344,2261,1357,1356,8770,11068,100.0,7.899324471562432,10.465242972325125,3.246894748311179,16.730224449771192,34.56090651558073,12.317498365657006,7.392678143386358,7.387230333405971,47.77729352800174,60.2963608629331
010331,23182,2176,2902,956,3663,7654,2943,1570,1318,10784,15026,100.0,9.386593046329049,12.518333189543613,4.123889224398241,15.801052540764385,33.01699594512984,12.695194547493745,6.772495901992926,5.685445604348201,46.51885083254249,64.81753084289535
010332,23214,2288,3341,911,3155,7418,2899,1650,1552,11103,12426,100.0,9.856121306108383,14.39217713448781,3.9243559920737483,13.590936503833891,31.95485482898251,12.488153700353235,7.107779788058929,6.685620746101491,47.82889635564745,53.52804342207289
010441,19688,1599,1976,541,2874,7063,2685,1683,1267,9212,12497,100.0,8.121698496546118,10.03657049979683,2.7478667208451846,14.597724502234863,35.8746444534742,13.637748882568063,8.548354327509143,6.4353921170256,46.78992279561154,63.47521332791548
010442,34418,2692,3733,1198,5822,11867,4548,2443,2115,15828,22865,100.0,7.821488755883549,10.846068917426928,3.4807368237550116,16.915567435644142,34.47905165901563,13.214015921901332,7.098030100528793,6.1450403858446165,45.98756464640595,66.43326166540764
