id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
0101,43823,3541,3920,935,6463,19441,5019,2677,1827,21238,29772,100.0,8.080231841726947,8.945074504255757,2.1335828218059008,14.74796339821555,44.36254934623371,11.452890034913175,6.108664399972617,4.1690436528763435,48.46313579627136,67.93692809711796
0102,39875,3024,3980,1225,6370,14167,5075,3217,2817,18731,24952,100.0,7.583699059561129,9.981191222570533,3.072100313479624,15.974921630094045,35.528526645768025,12.727272727272727,8.067711598746081,7.064576802507837,46.9742946708464,62.57554858934169
0103,46396,4464,6243,1867,6818,15072,5842,3220,2870,21887,27452,100.0,9.621519096473834,13.45590137080783,4.0240537977411845,14.695232347616175,32.485559099922405,12.591602724372791,6.940253470126735,6.1858780929390464,47.17432537287697,59.16889387016122
0104,54106,4291,5709,1739,8696,18930,7233,4126,3382,25040,35362,100.0,7.930728569844379,10.551509998891067,3.2140612871030942,16.07215465937234,34.9868776106162,13.368203156766349,7.625771633460245,6.250693083946328,46.279525376113554,65.35689202676228
0201,27839,2382,3785,1169,3938,8853,3808,1986,1918,13501,14461,100.0,8.556341822622938,13.596034340313947,4.199145084234347,14.145623046804841,31.800711232443696,13.67865225044003,7.133876935234743,6.889615287905457,48.4967132440102,51.94511297101189
0202,26579,1962,2498,832,3680,10493,3424,1960,1730,12843,16598,100.0,7.381767560856316,9.398397230896572,3.1302908311072652,13.845517137589827,39.47853568606795,12.882350728018361,7.374242823281538,6.508898002182175,48.32010233643101,62.44779713307499
0203,25340,1576,2417,845,3269,9835,3415,1703,2280,12178,16169,100.0,6.219415943172849,9.538279400157853,3.3346487766377266,12.900552486187845,38.812154696132595,13.476716653512232,6.720599842146803,8.997632202052092,48.058405682715076,63.80820836621942
0204,12642,1136,1226,308,2239,5516,1234,679,304,6163,8349,100.0,8.985919949375099,9.69783262142066,2.436323366555925,17.710805252333493,43.63233665559247,9.76111374782471,5.370985603543743,2.4046828033538996,48.75019775352001,66.04176554342668
0205,21337,1579,1433,333,3674,11557,1701,743,317,10053,15236,100.0,7.400290575057412,6.716033181796878,1.5606692599709424,17.218915498898628,54.16412804049304,7.972067300932652,3.4822139944697,1.485682148380747,47.11533955101467,71.4064770117636
0301,2159,249,259,65,355,835,199,120,77,920,1588,100.0,11.533117183881426,11.996294580824456,3.0106530801296896,16.442797591477536,38.67531264474294,9.21723019916628,5.5581287633163505,3.566465956461325,42.612320518758686,73.55257063455304
0302,5242,600,743,192,750,1689,653,375,240,2589,2660,100.0,11.446012972148036,14.17397939717665,3.662724151087371,14.307516215185043,32.22052651659672,12.457077451354445,7.153758107592521,4.5784051888592145,49.38954597481877,50.74399084318962
0303,2789,340,388,127,332,917,335,224,126,1333,1392,100.0,12.19074937253496,13.911796342775187,4.553603442093941,11.903908210828254,32.87916816063105,12.011473646468268,8.031552527787737,4.517748296880603,47.79490856937971,49.910362136966654
0304,11065,1306,1414,321,1292,4447,1210,649,426,5527,6241,100.0,11.802982376863985,12.779032986895617,2.9010393131495706,11.676457297785811,40.18978761861726,10.935381834613647,5.865341165838229,3.849977406235879,49.95029371893357,56.40307275192047
0305,7726,898,868,244,1292,3062,821,365,176,3590,5410,100.0,11.623090862024334,11.234791612736215,3.15816722754336,16.722754336008283,39.63241004400725,10.62645612218483,4.724307533005436,2.2780222624902926,46.466476831478126,70.02329795495729
0306,23984,2258,2130,437,3485,11929,2402,876,467,11772,16412,100.0,9.414609739826552,8.880920613742495,1.8220480320213475,14.530520346897932,49.7373248832555,10.015010006671114,3.6524349566377587,1.947131420947298,49.08272181454303,68.42895263509006
0307,17159,1778,1734,303,2192,8253,1862,670,367,8466,11679,100.0,10.361909202167958,10.105484002564252,1.7658371699982516,12.774637216621015,48.09720846203159,10.851448219593216,3.9046564485109854,2.138819278512734,49.33853954193135,68.06340695844746
0401,9074,848,1080,271,1150,2898,1212,890,725,4451,5033,100.0,9.34538241128499,11.902137976636544,2.9865549922856514,12.673572845492616,31.937403570641393,13.356843729336564,9.808243332598634,7.989861141723606,49.052237161119685,55.466167070751595
0402,13065,974,1333,398,2212,4214,1708,1155,1071,6219,8435,100.0,7.455032529659396,10.202831993876769,3.046306926903942,16.93073096058171,32.25411404515882,13.073096058170686,8.84041331802526,8.19747416762342,47.60045924225029,64.56180635285112
0403,61243,4091,5405,1601,6772,20734,9127,6822,6691,30479,37876,100.0,6.6799470959946445,8.825498424309718,2.6141763140277257,11.05759025521284,33.855297748314094,14.90292768153095,11.139232238786475,10.925330241823556,49.76732034681515,61.8454353966984
0404,15307,1131,1752,501,1380,4518,2528,1783,1714,7849,8550,100.0,7.388776376821063,11.445743777356764,3.2730123472920885,9.015483112301562,29.515907754622067,16.515319788332135,11.6482654994447,11.19749134382962,51.277193440909386,55.85679754360749
0405,31584,2248,3068,839,3618,10316,4547,3616,3332,15706,19307,100.0,7.117527862208712,9.713779128672746,2.656408308004053,11.45516717325228,32.66210739614995,14.396529888551166,11.448834853090172,10.549645390070921,49.727710233029384,61.12905268490375
0406,30,0,0,20,4,0,0,3,3,0,27,100.0,0.0,0.0,66.66666666666666,13.333333333333334,0.0,0.0,10.0,10.0,0.0,90.0
0501,34761,3392,4513,1339,4298,10531,4668,3335,2685,16962,18326,100.0,9.75806219613935,12.982940651879982,3.8520180662236414,12.36443140300912,30.29544604585599,13.428842668507809,9.594085325508473,7.724173642875637,48.796064555104856,52.72000230142976
0502,27095,2630,3828,1093,3368,7917,3726,2525,2008,13186,14081,100.0,9.706587931352647,14.128067909208342,4.0339546041705105,12.430337700682783,29.21941317586271,13.751614689057021,9.319062557667467,7.4109614319985235,48.66580549916959,51.96899797010519
0503,12967,1262,1564,451,1809,4004,1666,1297,914,6161,6829,100.0,9.732397624739724,12.061386596745585,3.478059689982263,13.950798179995372,30.87838358911082,12.84799876609856,10.00231356520398,7.0486619881236985,47.51291740572221,52.66445592658287
0504,3705,349,690,184,439,910,494,368,271,1757,1929,100.0,9.41970310391363,18.62348178137652,4.966261808367071,11.84885290148448,24.561403508771928,13.333333333333334,9.932523616734143,7.314439946018893,47.422402159244264,52.06477732793522
0601,21327,1834,2332,638,2266,6871,3084,2335,1967,10843,11185,100.0,8.599427955174193,10.934496178553008,2.9915131054531816,10.625029305575092,32.21737703380691,14.460542973695315,10.948562854597458,9.223050593144839,50.84165611665963,52.445257185727016
0602,19207,1649,2338,690,2193,5651,2711,2139,1836,9688,9751,100.0,8.58541156869891,12.172645389701671,3.5924402561566096,11.417712292393398,29.421565054407246,14.114645702087781,11.136564794085489,9.559014942468892,50.43994377050034,50.7679491851929
0603,19303,1512,2644,785,2352,5451,2823,2011,1725,9710,10525,100.0,7.8329793296378805,13.697352743096927,4.0667253794746925,12.184634512770035,28.239133813396883,14.624669740454852,10.418069730093768,8.936434751074962,50.30306170025385,54.52520333626898
0604,15393,1168,2196,623,2199,3853,2278,1504,1572,7823,8703,100.0,7.587864613785487,14.266224907425453,4.047294224647567,14.285714285714285,25.03085818229065,14.798934580653544,9.770674982134736,10.212434223348275,50.82180211784577,56.53868641590333
0701,24680,1637,2467,774,3055,7977,3652,2605,2513,11873,15249,100.0,6.63290113452188,9.995948136142625,3.1361426256077793,12.378444084278769,32.32171799027553,14.79740680713128,10.555105348460291,10.182333873581847,48.107779578606156,61.78687196110211
0702,19226,1471,1867,541,2552,6788,2744,1736,1527,9226,11340,100.0,7.651097472173099,9.710808280453552,2.813897846665973,13.273691875585145,35.30635597628212,14.272339540205973,9.029439300946635,7.942369707687506,47.98710080099865,58.98262769166753
0703,14121,1161,1745,482,1792,4413,2009,1371,1148,7303,7579,100.0,8.221797323135755,12.35748176474754,3.4133559946179446,12.690319382479995,31.251327809645208,14.227037745202182,9.70894412577013,8.129735854401247,51.71730047447065,53.67183627221868
0704,23592,2158,2660,709,3251,8076,3120,1941,1677,11308,13202,100.0,9.147168531705663,11.275008477449983,3.005256018989488,13.78009494743981,34.23194303153612,13.224821973550355,8.227365208545269,7.108341810783317,47.931502204137,55.95964733808071
0705,15982,1396,1922,552,1872,4991,2261,1656,1332,7911,7850,100.0,8.734826680015017,12.02602928294331,3.4538856213239897,11.71317732449005,31.228882492804406,14.147165561256415,10.36165686397197,8.334376173194844,49.49943686647478,49.1177574771618
0706,11023,1043,1590,429,1126,3179,1439,1226,991,5490,5032,100.0,9.462033929057426,14.424385376031934,3.8918624693822004,10.215004989567268,28.839698811575797,13.054522362333303,11.122199038374308,8.990293023677765,49.804953279506485,45.65000453597025
0707,10339,920,1575,474,1003,2665,1631,1146,925,5257,4633,100.0,8.898346068285134,15.233581584292486,4.584582648225167,9.70113163748912,25.776187252152045,15.775220040622884,11.08424412418996,8.946706644743205,50.846310088016246,44.81091014604894
0801,89906,7612,10285,3194,12173,34323,10914,6099,5306,42915,56529,100.0,8.466620692723511,11.439725935977577,3.552599381576313,13.5396970168843,38.176539941716904,12.139345538673727,6.783751918670612,5.901719573777056,47.733187996351745,62.87567014437301
0802,23296,2386,2992,880,3094,7102,3181,2072,1589,11284,11634,100.0,10.242101648351648,12.843406593406591,3.7774725274725274,13.28125,30.48592032967033,13.65470467032967,8.89423076923077,6.820913461538461,48.4375,49.93990384615385
0803,16789,1627,2265,700,1840,4672,2352,1924,1409,8402,6804,100.0,9.69086902138305,13.490976234439216,4.1693966287450115,10.959556852701173,27.82774435642385,14.00917267258324,11.459884448150575,8.392399785573888,50.044672106736556,40.52653523140151
0804,12587,1162,1803,602,1345,3366,2036,1275,998,6276,4913,100.0,9.231747040597442,14.324302852149042,4.782712322237229,10.685628028918725,26.74187653928656,16.17541908318106,10.129498689123698,7.928815444506236,49.86096766505124,39.032334948756656
0901,9299,1011,1148,255,1346,3687,1073,505,274,4478,5514,100.0,10.872136788902033,12.345413485321002,2.742230347349177,14.474674696203893,39.64942466931928,11.538875147865362,5.430691472201312,2.9465533928379397,48.155715668351434,59.29669856973868
0902,9146,986,982,337,1840,3312,937,501,251,4125,6509,100.0,10.780669144981413,10.736934178876012,3.6846708943800572,20.11808440848458,36.21255193527225,10.244915810190246,5.477804504701509,2.7443691231139296,45.10168379619506,71.16772359501421
0903,5546,587,831,228,680,1754,736,445,285,2666,3012,100.0,10.584204832311576,14.983772087991346,4.111071042192571,12.261089073205914,31.626397403534078,13.270825820411108,8.023800937612693,5.138838802740714,48.070681572304366,54.30941218896502
0904,3185,308,408,108,573,1002,378,230,178,1377,1989,100.0,9.670329670329672,12.810047095761382,3.390894819466248,17.990580847723706,31.459968602825743,11.868131868131867,7.221350078492936,5.588697017268446,43.23390894819466,62.44897959183674
0905,3398,343,470,104,457,1126,456,237,205,1668,2046,100.0,10.094173042966451,13.83166568569747,3.0606238964096524,13.449087698646261,33.137139493819895,13.419658622719247,6.974690994702766,6.032960565038257,49.08769864626251,60.21188934667452
1001,22406,2438,3143,760,3105,7039,2448,2147,1326,10789,10711,100.0,10.881014014103366,14.027492635901098,3.3919485852003923,13.857895206641077,31.415692225296795,10.925644916540213,9.582254753191108,5.918057663125948,48.15228063911452,47.80415960010711
1002,12752,1628,1691,426,1759,4127,1404,1026,691,6264,6902,100.0,12.766624843161855,13.260664993726474,3.340652446675031,13.793914680050188,32.36355081555835,11.010037641154328,8.045796737766626,5.418757841907152,49.12170639899623,54.12484316185696
1003,3268,263,357,97,802,945,384,260,160,1554,1918,100.0,8.047735618115055,10.924112607099143,2.968176254589963,24.541003671970625,28.91676866585067,11.75030599755202,7.9559363525091795,4.8959608323133414,47.55201958384333,58.69033047735618
1004,2734,291,405,106,289,821,419,276,127,1336,1233,100.0,10.643745427944404,14.813460131675201,3.8771031455742504,10.570592538405267,30.029261155815657,15.325530358449157,10.095098756400878,4.6452084857351865,48.866130212143375,45.09875640087784
1101,12052,1400,1770,446,1591,3680,1458,1166,541,5900,6519,100.0,11.616329239960173,14.686359110521074,3.700630600730169,13.201128443411884,30.53435114503817,12.097577165615665,9.674742781281115,4.488881513441752,48.95453036840359,54.09060736807169
1102,8131,1062,1205,282,1177,2760,864,526,255,3925,5250,100.0,13.061124092977494,14.81982535973435,3.4682080924855487,14.475464272537202,33.944164309433035,10.625999262083385,6.469068995203542,3.136145615545444,48.27204525888575,64.567703849465
1103,21302,2042,2315,579,4286,7776,2185,1409,710,9438,14780,100.0,9.585954370481645,10.867524176133696,2.718054642756549,20.12017650924796,36.50361468406722,10.25725284010891,6.614402403530185,3.333020373673833,44.305698995399496,69.38315651112572
1104,13909,1425,1541,358,2443,5106,1469,1075,492,6836,8661,100.0,10.245165001078437,11.079157380113596,2.5738730318498813,17.56416708605939,36.710043856495794,10.561506937953844,7.728808685024085,3.537278021424976,49.14803364727874,62.26903443813359
1105,4655,540,577,150,1085,1628,358,207,110,2038,3188,100.0,11.600429645542427,12.395273899033297,3.22234156820623,23.308270676691727,34.97314715359828,7.690655209452202,4.446831364124598,2.3630504833512354,43.78088077336197,68.48549946294307
1210,21689,2191,2623,763,2847,7098,2832,1930,1405,10471,12055,100.0,10.101894969800359,12.09368804463092,3.5179123057771218,13.126469638987507,32.72626677117433,13.057310157222554,8.89851998709023,6.477938125316982,48.27792890405275,55.581170178431464
1221,18489,1714,2251,682,2389,5817,2589,1700,1347,8818,9980,100.0,9.270376980907567,12.17480664178701,3.6886797555303157,12.921196387040942,31.461950348856078,14.002920655524905,9.194656282113689,7.285412948239493,47.693222997457944,53.97804099734977
1222,2871,261,438,154,270,684,448,346,270,1491,1236,100.0,9.090909090909092,15.256008359456635,5.363984674329502,9.404388714733543,23.824451410658305,15.604319052594914,12.051549982584465,9.404388714733543,51.933124346917445,43.05120167189133
1223,3688,311,612,190,302,817,620,435,401,1939,1589,100.0,8.432754880694143,16.594360086767896,5.151843817787419,8.188720173535792,22.1529284164859,16.811279826464208,11.795010845986985,10.873101952277658,52.575921908893704,43.08568329718005
1230,30959,3528,5067,1477,3698,8748,3994,2652,1795,15190,16127,100.0,11.395716915921057,16.366807713427438,4.770825931070125,11.944830259375303,28.256726638457312,12.900933492683873,8.566168157886237,5.797990891178656,49.064892276882325,52.0914758228625
