id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
01401043,7625,370,583,260,1045,2493,938,902,1034,3698,3289,100.0,4.852459016393443,7.645901639344261,3.4098360655737707,13.704918032786887,32.69508196721311,12.301639344262295,11.829508196721312,13.560655737704918,48.498360655737706,43.1344262295082
01401044,10272,556,857,311,1284,4007,1211,1026,1020,4845,4663,100.0,5.4127725856697815,8.343068535825546,3.0276479750778815,12.5,39.00895638629284,11.789330218068535,9.988317757009346,9.929906542056074,47.16705607476636,45.3952492211838
01401045,5487,290,519,164,701,2029,715,566,503,2573,2455,100.0,5.285219609987243,9.45872061235648,2.98888281392382,12.775651540003647,36.97831237470385,13.03080007289958,10.315290687078548,9.167122289046837,46.89265536723164,44.74211773282303
01401046,8839,423,486,163,1172,3778,980,957,880,4209,3110,100.0,4.785609231813553,5.498359542934721,1.8441000113134969,13.259418486254102,42.742391673266205,11.087227061884828,10.827016630840593,9.9558773616925,47.618508881095146,35.18497567598145
01401047,8249,357,505,211,1509,3546,835,674,612,3813,4326,100.0,4.327797308764699,6.121954176263789,2.55788580433992,18.293126439568432,42.98702873075524,10.122439083525276,8.170687356043157,7.419081100739483,46.2237847011759,52.442720329736936
01401048,9536,429,573,212,1598,3664,1055,1015,990,4446,4089,100.0,4.498741610738255,6.008808724832215,2.2231543624161074,16.75755033557047,38.422818791946305,11.063338926174497,10.643875838926174,10.381711409395972,46.62332214765101,42.87961409395973
01401049,6488,284,452,170,630,2057,736,862,1297,3218,2728,100.0,4.37731196054254,6.966707768187423,2.620221948212084,9.71023427866831,31.704685573366216,11.344019728729963,13.286066584463624,19.99075215782984,49.59926017262639,42.04685573366215
02100101,7418,403,605,173,1090,2721,922,724,780,3511,3570,100.0,5.432731194392019,8.155837152871394,2.332165004044217,14.693987597735239,36.68104610407118,12.42922620652467,9.760043138312213,10.51496360204907,47.330816931787545,48.12617956322459
02100102,8657,462,774,309,1190,2726,1072,984,1140,4225,3199,100.0,5.336721728081321,8.94074159639598,3.5693658311193257,13.746101420815526,31.48896846482615,12.38304262446575,11.366524200069309,13.168534134226636,48.804435716761,36.95275499595703
02100103,5416,298,511,172,628,1790,625,698,694,2728,1731,100.0,5.502215657311669,9.435007385524372,3.1757754800590843,11.595273264401772,33.05022156573117,11.539881831610044,12.887740029542098,12.813884785819793,50.369276218611525,31.96085672082718
02100104,5530,295,475,183,709,1652,782,727,707,2715,2137,100.0,5.334538878842676,8.589511754068715,3.309222423146474,12.820976491862568,29.873417721518987,14.141048824593128,13.14647377938517,12.784810126582277,49.09584086799277,38.64376130198915
02100105,9159,457,762,343,1064,2852,1252,1116,1313,4544,3250,100.0,4.989627688612294,8.319685555191615,3.744950322087564,11.616988754230812,31.138770608144995,13.669614586745277,12.184736324926302,14.335626160061143,49.6124031007752,35.48422316846817
02100106,4778,214,412,195,575,1339,629,683,731,2355,1538,100.0,4.47886144830473,8.622854750941816,4.081205525324403,12.034323984930934,28.024277940560903,13.16450397655923,14.294683968187528,15.299288405190456,49.28840519045626,32.18920050230222
02200207,2654,195,259,70,176,990,343,230,391,1314,786,100.0,7.347400150715901,9.75885455915599,2.637528259231349,6.631499623210249,37.30218538055765,12.92388847023361,8.666164280331575,14.732479276563678,49.510173323285606,29.61567445365486
02200208,5681,260,457,143,625,1901,690,825,780,2833,1686,100.0,4.576659038901601,8.044358387607815,2.517162471395881,11.00158422812885,33.46241858827671,12.145748987854251,14.522091181130085,13.729977116704806,49.867980989262456,29.677873613800386
02200209,10886,556,817,282,1005,3756,1621,1423,1426,5355,2696,100.0,5.107477494029028,7.505052360830425,2.5904831894176006,9.23204115377549,34.50303141649825,14.890685283850818,13.071835384898034,13.09939371670035,49.1916222671321,24.765754179680325
02200210,12354,530,857,336,1262,4411,1747,1650,1561,6000,3593,100.0,4.290108466893313,6.937024445523717,2.7197668771248176,10.215314877772382,35.70503480654039,14.141168852193623,13.355998057309373,12.635583616642382,48.56726566294318,29.083697587825807
02200211,14386,645,921,292,1393,4749,1957,2297,2132,7186,3521,100.0,4.483525649937439,6.40205755595718,2.029751146948422,9.68302516335326,33.01126094814403,13.603503406089255,15.966912275823717,14.819963853746698,49.9513415820937,24.47518420686779
02200212,8273,447,705,209,816,2768,1156,1136,1036,4159,2138,100.0,5.4031185785084,8.521697086909223,2.526290342076635,9.863411096337483,33.458237640517346,13.973165719811433,13.73141544784238,12.522664087997098,50.271969055965194,25.843104073492086
02200213,9929,441,666,226,865,3720,1468,1275,1268,4983,2855,100.0,4.441534897774197,6.707624131332461,2.276160741262967,8.711854164568436,37.46600866149662,14.784973310504581,12.841172323496828,12.770671769563904,50.186322892537014,28.75415449692819
02300314,7038,244,480,171,711,2099,1227,1098,1008,3319,2475,100.0,3.4668940039784033,6.820119352088662,2.4296675191815855,10.10230179028133,29.823813583404373,17.43393009377664,15.601023017902813,14.322250639386189,47.15828360329639,35.16624040920716
02300315,8206,355,596,226,919,2676,1221,1135,1078,3926,2801,100.0,4.326102851572021,7.2629783085547155,2.7540823787472584,11.19912259322447,32.61028515720204,14.87935656836461,13.831342919814771,13.136729222520108,47.84304167682184,34.133560809164024
02300316,4157,170,291,101,390,1386,641,548,630,2019,1212,100.0,4.089487611258119,7.000240558094779,2.4296367572768824,9.381765696415684,33.341351936492664,15.419773875390907,13.182583593937935,15.155159971133028,48.56867933605965,29.155641087322586
02300417,8303,371,583,224,877,3029,1272,983,964,4001,2844,100.0,4.46826448271709,7.021558472841141,2.697820065036734,10.562447308201854,36.48079007587619,15.319763940744311,11.839094303263881,11.6102613513188,48.187402143803446,34.25267975430567
02300418,7554,320,523,139,675,2784,1220,1012,881,3658,2337,100.0,4.236166269526079,6.9234842467566855,1.8400847233253903,8.935663224781573,36.854646544876886,16.150383902568173,13.396875827376226,11.662695260788986,48.42467566851999,30.937251787132645
02300419,10345,416,644,204,1073,3997,1601,1314,1096,4912,3504,100.0,4.021266312228129,6.225229579507008,1.9719671338811018,10.372160463992266,38.63702271628806,15.476075398743355,12.701788303528275,10.594490091831803,47.48187530207829,33.8714354760754
