id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0840,53953,19774.0,45558.0,34179.0,11379.0,8395.0,100.0,36.65041795636943,84.44016088076658,63.34958204363057,21.090578837136025,15.559839119233407
0910,66969,19803.0,54971.0,47166.0,7805.0,11998.0,100.0,29.570398243963623,82.084247935612,70.42960175603638,11.654646179575625,17.915752064388
0920,76255,27496.0,56118.0,48759.0,7359.0,20137.0,100.0,36.05796341223526,73.59255130811094,63.94203658776474,9.650514720346207,26.40744869188906
0930,60284,15825.0,50970.0,44459.0,6511.0,9314.0,100.0,26.250746466724173,84.54979762457701,73.74925353327583,10.800544091301175,15.450202375422997
0940,39712,7452.0,34907.0,32260.0,2647.0,4805.0,100.0,18.765108783239324,87.90038275584206,81.23489121676067,6.665491539081386,12.099617244157937
0950,56200,9490.0,50214.0,46710.0,3504.0,5986.0,100.0,16.88612099644128,89.34875444839858,83.11387900355872,6.234875444839857,10.651245551601424
1010,119989,41522.0,94117.0,78467.0,15650.0,25872.0,100.0,34.60483877688788,78.43802348548617,65.39516122311213,13.042862262374049,21.56197651451383
1020,94319,35477.0,68798.0,58842.0,9956.0,25521.0,100.0,37.61384238594557,72.94182508296313,62.386157614054426,10.555667468908704,27.058174917036865
1030,30975,7492.0,26483.0,23483.0,3000.0,4492.0,100.0,24.18724778046812,85.49798224374496,75.81275221953187,9.685230024213075,14.502017756255045
1040,50120,6080.0,47211.0,44040.0,3171.0,2909.0,100.0,12.130885873902633,94.19592976855546,87.86911412609737,6.3268156424581,5.804070231444533
1110,66069,25103.0,49423.0,40966.0,8457.0,16646.0,100.0,37.99512630734535,74.8051279722714,62.00487369265465,12.800254279616766,25.194872027728586
1120,53232,19227.0,39933.0,34005.0,5928.0,13299.0,100.0,36.1192515779982,75.01690712353472,63.8807484220018,11.136158701532912,24.983092876465285
1130,79641,33886.0,56307.0,45755.0,10552.0,23334.0,100.0,42.5484361070303,70.70102083097902,57.4515638929697,13.249456938009315,29.298979169020985
1140,80856,30261.0,60508.0,50595.0,9913.0,20348.0,100.0,37.42579400415554,74.83427327594737,62.574205995844466,12.260067280102898,25.16572672405264
1150,36932,10670.0,30003.0,26262.0,3741.0,6929.0,100.0,28.89093469078306,81.23849236434528,71.10906530921693,10.129427055128344,18.761507635654716
1210,57034,30965.0,38705.0,26069.0,12636.0,18329.0,100.0,54.292176596416176,67.86302907037907,45.707823403583824,22.155205666795244,32.13697092962093
1220,59570,31030.0,39648.0,28540.0,11108.0,19922.0,100.0,52.08997817693471,66.55699177438308,47.9100218230653,18.646969951317775,33.44300822561692
1240,57017,10219.0,52442.0,46798.0,5644.0,4575.0,100.0,17.92272480137503,91.97607731027588,82.07727519862496,9.898802111650912,8.023922689724117
1250,48829,14816.0,40596.0,34013.0,6583.0,8233.0,100.0,30.342624260173256,83.1391181470028,69.65737573982675,13.481742407176064,16.860881852997196
1260,50977,27807.0,36983.0,23170.0,13813.0,13994.0,100.0,54.54812954861996,72.54840418227828,45.45187045138003,27.096533730898248,27.451595817721717
