id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
011001,10712,2546,322,126,317,128,191,439,192,216,81,204,387,83,144,1876,776,598,87,3163,927,256,1457,226,312,79,257,487,100.0,23.76773711725168,3.0059746079163556,1.1762509335324869,2.9592979835698285,1.194921583271098,1.7830470500373414,4.098207617625094,1.7923823749066468,2.0164301717699775,0.7561613144137416,1.9044062733383122,3.6127707244212095,0.7748319641523526,1.344286781179985,17.513069454817025,7.2442120985810305,5.582524271844661,0.8121732636295743,29.527632561613142,8.653846153846153,2.389843166542196,13.601568334578044,2.109783420463032,2.912621359223301,0.7374906646751307,2.3991784914115013,4.546303211351755
011002,8073,2016,168,99,246,111,166,263,327,92,27,153,184,41,62,1946,983,517,75,1724,425,120,844,96,230,264,231,243,100.0,24.972129319955407,2.0810107766629504,1.2263099219620959,3.0471943515421778,1.3749535488665925,2.0562368388455345,3.2577728229902148,4.050538833147529,1.1396011396011396,0.33444816053511706,1.89520624303233,2.2792022792022792,0.5078657252570296,0.7679920723398984,24.105041496345844,12.176390437260002,6.404062925802057,0.929022668153103,21.35513439861266,5.264461786200917,1.4864362690449646,10.454601758949584,1.1891490152359718,2.849002849002849,3.2701597918989225,2.861389817911557,3.0100334448160537
011003,30934,8263,957,343,1269,509,793,1080,564,425,154,857,911,127,266,4544,1845,1404,205,6762,1972,416,2968,235,989,1634,1457,983,100.0,26.711708799379323,3.0936833257903924,1.1088123100795242,4.102282278399173,1.6454386758906057,2.563522337880649,3.4913040667227,1.8232365681774099,1.3738928040343958,0.49783409840305165,2.7704144307234757,2.9449796340596106,0.4105514967349842,0.8598952608779983,14.689338591840691,5.964311113984612,4.53869528673951,0.6627012348871791,21.859442684424906,6.374862610719596,1.3447986034783734,9.594620805586086,0.7596819034072542,3.1971293722118057,5.282213745393418,4.710027801124976,3.1777332385077903
011004,15528,5218,701,242,838,451,509,579,181,216,110,708,385,62,100,2421,871,855,75,2569,614,240,1032,74,282,207,978,288,100.0,33.603812467800104,4.514425553838228,1.558475012879959,5.3967027305512625,2.9044307058217416,3.277949510561566,3.7287480680061824,1.165636269963936,1.3910355486862442,0.708397733127254,4.559505409582689,2.479392065945389,0.39927872230808864,0.6439979392065945,15.591190108191654,5.609222050489438,5.506182380216383,0.4829984544049459,16.544307058217413,3.9541473467284907,1.545595054095827,6.646058732612056,0.47655847501288,1.8160741885625966,1.3330757341576507,6.298299845440495,1.8547140649149922
012005,25014,7034,621,372,758,276,409,1569,955,549,377,447,1624,275,557,2235,663,953,78,8537,2942,382,3686,989,898,230,472,1219,100.0,28.120252658511234,2.4826097385464143,1.4871671863756297,3.0303030303030303,1.1033821060206284,1.635084352762453,6.272487407052051,3.817861997281522,2.194770928280163,1.5071559926441194,1.7869992804029744,6.492364276005437,1.0993843447669305,2.2267530183097466,8.934996402014871,2.6505157112017272,3.809866474774126,0.31182537778843844,34.12888782281922,11.761413608379307,1.5271447989126088,14.735747981130567,3.953785879907252,3.5899896058207403,0.9194850883505237,1.8869433117454224,4.873270968257776
012006,24406,6261,590,356,726,292,407,1414,540,372,215,431,1151,253,337,2895,1121,995,147,8025,3384,437,2971,649,741,200,492,1456,100.0,25.653527821027616,2.4174383348356963,1.4586577071211997,2.9746783577808737,1.1964271080881752,1.6676227157256411,5.793657297385889,2.2125706793411455,1.5242153568794559,0.8809309186265672,1.7659591903630256,4.716053429484552,1.0366303368024254,1.3808079980332706,11.861837253134475,4.593132836187823,4.076866344341555,0.6023109071539785,32.88125870687536,13.86544292387118,1.7905433090223717,12.173236089486192,2.6591821683192656,3.0361386544292386,0.819470621978202,2.015897730066377,5.965746128001311
013007,25344,6402,331,585,518,156,302,1239,1498,709,253,279,1829,464,626,1701,528,657,96,11574,5995,162,3740,935,976,101,259,1548,100.0,25.260416666666668,1.3060290404040404,2.3082386363636362,2.043876262626263,0.615530303030303,1.1916035353535355,4.8887310606060606,5.910669191919192,2.797506313131313,0.9982638888888888,1.1008522727272727,7.216698232323232,1.8308080808080809,2.4700126262626263,6.7116477272727275,2.083333333333333,2.5923295454545454,0.3787878787878788,45.66761363636363,23.65451388888889,0.6392045454545455,14.756944444444445,3.689236111111111,3.8510101010101008,0.3985164141414141,1.0219381313131315,6.107954545454546
013008,26528,4840,331,217,566,167,290,1253,575,361,267,254,1519,365,403,2145,783,718,216,13365,7460,182,4324,1388,964,139,361,2217,100.0,18.24487334137515,1.2477382388419782,0.8180036188178528,2.1335946924004827,0.6295235223160435,1.0931845597104946,4.723311218335343,2.1675211097708083,1.3608262967430638,1.0064837153196622,0.9574788902291917,5.726025331724969,1.3759047044632087,1.5191495778045838,8.085796139927623,2.9515983112183353,2.7065741857659833,0.8142340168878166,50.38072979493366,28.12123039806996,0.6860675512665863,16.299758745476478,5.2322074788902295,3.6338962605548857,0.5239746682750301,1.3608262967430638,8.35720747889023
014009,24407,6806,523,382,670,178,298,1758,1293,372,335,349,1706,371,437,1847,543,733,82,9331,4524,204,3019,582,778,201,316,1580,100.0,27.885442700864505,2.1428278772483305,1.5651247592903674,2.74511410660876,0.7292989716065063,1.2209611996558365,7.202851640922686,5.297660507231532,1.5241529069529234,1.37255705330438,1.4299176465768018,6.989798008767976,1.5200557217191788,1.7904699471463104,7.56750112672594,2.2247715819232186,3.003236776334658,0.33596918916704227,38.23083541606916,18.535665997459745,0.8358257876838612,12.369402220674397,2.384561806039251,3.1876101118531572,0.823534231982628,1.294710533863236,6.473552669316179
014010,37312,9875,686,693,911,333,479,1962,2178,902,321,466,2239,667,694,2451,747,1016,118,15673,7814,325,5247,1503,1158,270,450,2146,100.0,26.466016295025728,1.8385506003430534,1.857311320754717,2.441573756432247,0.8924742710120068,1.2837692967409948,5.2583619210977695,5.837264150943397,2.4174528301886795,0.8603130360205833,1.2489279588336193,6.000750428816467,1.7876286449399659,1.8599914236706692,6.568932246998285,2.0020368782161233,2.7229845626072042,0.31625214408233276,42.00525300171527,20.942324185248715,0.871033447684391,14.0625,4.028194682675815,3.103559176672384,0.7236277873070326,1.2060463121783878,5.751500857632933
