id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
011001,10712,635,882,252,1466,4276,1270,948,983,5158,7055,100.0,5.927931292008962,8.233756534727409,2.3525018670649738,13.685586258401791,39.917849141150114,11.855862584017924,8.849887976101568,9.176624346527259,48.15160567587752,65.86071695294996
011002,8073,576,699,185,901,3530,965,633,584,4004,5610,100.0,7.1348940914158305,8.65849126718692,2.291589248110987,11.160658986745943,43.72600024773938,11.953424996903257,7.840951319212189,7.233989842685496,49.59742351046699,69.4908955778521
011003,30934,2316,2643,741,4223,13970,3538,1993,1510,15158,21216,100.0,7.486907609749791,8.543996896618607,2.395422512445853,13.65164543867589,45.16066464084826,11.437253507467512,6.442749078683649,4.881360315510442,49.00109911424323,68.58472877739705
011004,15528,1232,1563,426,1494,7701,1867,764,481,7838,10850,100.0,7.934054611025244,10.065687789799073,2.743431221020093,9.621329211746522,49.59428129829985,12.02344152498712,4.920144255538382,3.0976300875837195,50.47655847501288,69.87377640391551
012005,25014,1565,2222,737,3385,9587,3063,2310,2145,11672,16515,100.0,6.256496362037259,8.883025505716798,2.946350043975374,13.532421843767489,38.32653713920205,12.245142720076757,9.234828496042216,8.575197889182059,46.661869353162224,66.0230271048213
012006,24406,1718,2201,714,3095,10029,2813,1946,1890,11808,15473,100.0,7.039252642792756,9.018274194870115,2.9255101204621816,12.681307875112676,41.09235433909694,11.525854298123413,7.973449151847905,7.743997377694009,48.38154552159305,63.39834466934361
013007,25344,1870,3072,1072,3298,8620,3285,2287,1840,11963,16593,100.0,7.378472222222222,12.121212121212121,4.22979797979798,13.01294191919192,34.01199494949495,12.961647727272727,9.023832070707071,7.2601010101010095,47.202493686868685,65.47111742424242
013008,26528,1963,3378,1144,3544,8424,3438,2476,2161,12966,14672,100.0,7.399728588661038,12.733715319662245,4.3124246079613995,13.359469240048249,31.75512665862485,12.959891435464415,9.333534378769603,8.146109770808202,48.87665862484922,55.30759951749096
014009,24407,1838,2292,761,3032,9174,3073,2276,1961,11639,15518,100.0,7.530626459622239,9.390748555742205,3.117957962879502,12.422665628713075,37.58757733437129,12.590650223296596,9.325193592002295,8.034580243372803,47.687138935551275,63.58012045724587
014010,37312,2315,3559,1293,5424,13555,4645,3602,2919,17426,24907,100.0,6.204438250428816,9.538486277873071,3.4653730703259007,14.5368782161235,36.328795025728986,12.449078044596913,9.653730703259004,7.823220411663807,46.70347341337908,66.75332332761577
