id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
01,208522,16543,21512,6650,26652,80500,25709,17014,13942,99437,132503,100.0,7.933455462732949,10.316417452355148,3.1891119402269306,12.781385177583179,38.60503927643126,12.329154717487842,8.15933090992797,6.686105063254716,47.68657503764591,63.543894649005864
02,130870,10260,11997,3719,14829,56542,15727,9783,8013,63199,81117,100.0,7.839841063650951,9.167112401619928,2.8417513563077863,11.331091923282646,43.204706961106446,12.01726904561779,7.475357224726828,6.122870023687629,48.29143424772675,61.98288377779476
03,96583,10426,11233,2664,10098,42916,10998,5106,3142,47973,61963,100.0,10.794860379155752,11.630411148959961,2.758249381361109,10.45525610097015,44.43432073967468,11.38709710818674,5.286644647608792,3.2531604940828096,49.67023182133502,64.15518258906847
04,144426,10335,14007,4194,14979,47628,20941,16084,16258,71966,85100,100.0,7.155913755141041,9.698392256241952,2.9039092684142744,10.37140127123925,32.97744173486768,14.499466854998408,11.136498968329803,11.25697589076759,49.82897816182682,58.92290861756193
05,95573,9437,13192,3954,9816,28902,12751,9310,8211,47003,52778,100.0,9.874127630188442,13.803061534115283,4.13715170602576,10.270683142728595,30.24075837318071,13.341634143534261,9.741244912266017,8.59133855796093,49.18020779927386,55.22270934259675
06,88105,7348,11201,3273,9440,25659,12324,9431,9429,44795,46440,100.0,8.340048805402645,12.713239884229043,3.7148856478065944,10.714488394529255,29.123205266443446,13.987855399807048,10.704273310254809,10.702003291527156,50.84274445264173,52.70983485613756
07,133437,11459,15169,4678,13347,43217,18450,13851,13266,65954,71695,100.0,8.587573161866649,11.36791144884852,3.505774260512452,10.00247307718249,32.38756866536268,13.82674970210661,10.38017941050833,9.941770273612265,49.42707045272301,53.729475332928644
08,155713,13090,18617,5863,15919,55618,20235,14427,11944,75405,85542,100.0,8.406491429745751,11.955970278653677,3.765260447104609,10.223295421705316,35.71827657292583,12.9950614271127,9.26512237257005,7.670522050182066,48.425629202442956,54.93568295518037
09,49463,5861,5855,1556,6469,19439,5269,3022,1992,23799,31525,100.0,11.849261063825486,11.837130784626893,3.145785738835089,13.0784626892829,39.30008289024119,10.65240684956432,6.109617289691284,4.027252693932839,48.11475244121869,63.7345086226068
10,60293,7219,8575,2336,7126,20008,6627,4684,3718,29227,36009,100.0,11.973197551954621,14.222214850811868,3.874413281807175,11.818950790307332,33.18461512945118,10.991325692866502,7.768729371568838,6.166553331232481,48.47494734048728,59.72335096943261
11,84558,9685,10292,2725,12041,32308,8368,5737,3402,40350,56632,100.0,11.453676766243289,12.171527235743513,3.2226400813642706,14.239929988883372,38.208093852740134,9.896165945268336,6.784692163958467,4.023273965798623,47.7187256084581,66.97414792213628
12,94614,9267,12884,3934,10445,28895,12637,8980,7572,45748,52379,100.0,9.794533578540173,13.617435051895068,4.15794702686706,11.039592449320397,30.539877819350203,13.35637432092502,9.491195806117487,8.00304394698459,48.35225230938339,55.36072885619464
