id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
01,208522,56564,4694,3377,6232,2459,3551,11803,8045,4094,2256,4144,12110,2690,3865,16417,7260,3215,1192,76305,35576,2150,27703,6483,6515,3062,5066,12265,100.0,27.126154554435505,2.2510814206654453,1.6194933867889238,2.9886534754126663,1.1792520693260184,1.7029378195106513,5.660314019623828,3.85810609911664,1.9633419974870756,1.08190023115067,1.98732028275194,5.807540691150095,1.2900317472496907,1.8535214509739981,7.873030183865491,3.481647020458273,1.541803742530764,0.571642320714361,36.59326114270916,17.061029531656132,1.031066266389158,13.285408733850627,3.1090244674422842,3.1243705700117976,1.4684301896202798,2.429479863036035,5.881873375471174
02,130870,39070,5107,1913,6366,2183,3633,5430,2592,1958,1182,4126,4819,1185,1241,7705,3233,1412,701,43858,25790,1114,12508,2782,3326,3218,4369,8378,100.0,29.854053641017803,3.9023458393825936,1.4617559410101626,4.864369221364713,1.6680675479483456,2.7760372889126614,4.149155650645679,1.9805914266065563,1.4961412088331931,0.9031863681516008,3.1527470008405287,3.682280125315198,0.9054787193398028,0.9482692748529075,5.8875219683655535,2.470390463819057,1.0789332925804234,0.5356460609765415,33.512646137388245,19.70657904791014,0.8512264078856882,9.557576220677008,2.1257736685260182,2.54145335065332,2.458928707878047,3.3384274470848934,6.4017727515855425
03,96583,36029,4100,1418,5000,2370,2795,6709,2127,2144,850,3487,3767,714,1131,12162,5311,2124,1229,18580,3383,1100,7987,531,3152,2715,4106,2024,100.0,37.303666276673944,4.245053477320025,1.4681672758145843,5.176894484536616,2.453847985670356,2.8938840168559685,6.946357019351232,2.2022509137218766,2.219852354969301,0.8800720623712248,3.6103662135158356,3.9002723046498864,0.7392605323918288,1.1710135324021824,12.592278144186867,5.498897321474794,2.1991447770311545,1.2724806642991002,19.237339904538064,3.502686808237474,1.1389167865980554,8.26957124959879,0.5497861942577886,3.2635142830518826,2.8110537051033826,4.251265750701469,2.095606887340422
04,144426,45864,4149,2657,5116,2316,2446,12035,2766,3189,2408,3059,9269,1598,3140,19212,7137,4703,1008,36263,12226,4308,13172,1969,3332,1766,4485,7436,100.0,31.75605500394666,2.872751443645881,1.8396964535471454,3.5422984781133593,1.603589381413319,1.6936008751886782,8.332987135280352,1.9151676290972541,2.208051181920153,1.6672898231620346,2.118039688144794,6.417819506183098,1.1064489773309516,2.1741237727279024,13.302313987786132,4.941631008267209,3.2563388863501035,0.6979352748120145,25.108359990583413,8.465234791519533,2.9828424244942044,9.12024150776176,1.3633279326437069,2.307063825073048,1.222771523132954,3.1053965352498856,5.148657443950535
05,95573,27394,479,801,1604,630,546,12394,3669,2611,1782,1013,8223,1752,2766,12312,5159,1540,2647,37875,13788,1998,13427,1937,4825,1040,643,6217,100.0,28.662906887928596,0.5011875738963933,0.8381028114634888,1.678298264154102,0.6591819865443169,0.5712910550050746,12.968097684492482,3.8389503311604742,2.7319431220114465,1.8645433333682107,1.059922781538719,8.603894405323679,1.8331537149613386,2.8941228171136197,12.882299394180366,5.3979680453684615,1.6113337448861078,2.7696106640996936,39.629393238676194,14.42666861979848,2.090548585897691,14.048946878302448,2.026723028470384,5.048496960438618,1.0881734381049042,0.6727841545206282,6.50497525451749
06,88105,27479,1664,1847,2519,1713,1131,9245,1324,1640,1743,1813,6240,1325,1823,9274,3743,1784,798,22871,7245,2683,7969,1055,2552,820,4498,4696,100.0,31.188922308609047,1.8886555814085466,2.0963622949889333,2.859088587480847,1.944271040236082,1.2836955904886216,10.493161568582941,1.502752397707281,1.8614153566766927,1.9783213211508994,2.0577719766188074,7.08245843028205,1.5038874070711084,2.06912207025708,10.526076840133932,4.248340048805402,2.024856705067817,0.9057374723341468,25.958799160093072,8.223142840928437,3.045230123148516,9.044889620339367,1.1974348788377505,2.896543896487146,0.9307076783383463,5.105272118494978,5.330003972532774
07,133437,39567,2763,2464,4109,1536,1670,13067,2762,2597,2918,2308,10393,1808,3289,11798,4860,2368,1389,45884,21853,1769,15925,3722,4798,968,2928,10187,100.0,29.652195418062455,2.0706400773398683,1.846564296259658,3.0793558008648274,1.1511050158501765,1.251526937805856,9.792636225334803,2.0698906600118407,1.94623680088731,2.186799763184124,1.7296551930873747,7.788694290189378,1.3549465290736453,2.4648335918823117,8.841625636067956,3.642168214213449,1.7746202327690221,1.0409406686301401,34.38626467921191,16.377016869384054,1.3257192532805744,11.93447094883728,2.789331294918201,3.5957043398757467,0.72543597353058,2.194293936464399,7.634314320615722
08,155713,40929,3038,2078,4461,1539,1899,12529,4104,3280,1925,2952,12786,2018,4660,6081,2221,1043,891,66614,36275,940,23914,8754,4560,1041,2617,14472,100.0,26.28489593033337,1.9510252836950028,1.334506431704482,2.8648860403434524,0.9883567845973041,1.2195513540937495,8.046213225613789,2.6356180922594774,2.1064394109676137,1.2362487396684927,1.8957954698708521,8.211260459948752,1.2959740034550744,2.9926852607039875,3.9052616030774567,1.4263420523655699,0.6698220444022015,0.5722065595037024,42.77998625676725,23.296063912454322,0.6036747092407184,15.357741485938876,5.621881281588563,2.9284645469549746,0.6685376301272212,1.6806560788116598,9.294021693757104
09,49463,16625,856,585,1373,686,765,5087,1700,1960,517,925,3390,664,1191,7013,2750,1147,1082,14376,3056,550,6651,644,2695,1538,779,1596,100.0,33.61098194610113,1.7305864989992519,1.1827022218628065,2.775812223278006,1.3868952550391203,1.5466105978205933,10.284455047207002,3.436912439601318,3.9625578715403433,1.0452257242787537,1.8700847097830702,6.853607747204982,1.3424175646442795,2.407860420920688,14.178274669955321,5.559711299355073,2.318905040131007,2.1874936821462505,29.064148959828557,6.178355538483311,1.1119422598710147,13.446414491640216,1.3019833006489698,5.448517073367972,3.1093949012393103,1.5749145826173099,3.2266542668257086
10,60293,14545,223,411,500,199,254,4947,1621,3480,261,247,2930,533,1122,20380,8641,1883,5447,19569,1381,443,6960,206,3403,5943,199,1068,100.0,24.1238618081701,0.3698605144875856,0.6816711724412452,0.8292836647703713,0.3300548985786078,0.4212761017033486,8.204932579238054,2.688537641185544,5.771814306801785,0.4328860730101338,0.40966613039656347,4.859602275554376,0.8840163866452158,1.8609125437447134,33.80160217604033,14.331680294561558,3.1230822815252184,9.034216244008425,32.456504071782796,2.2904814820957653,0.734745326986549,11.54362861360357,0.341664869885393,5.644104622427147,9.856865639460635,0.3300548985786078,1.7713499079495134
11,84558,19502,849,706,1520,509,867,5591,2655,2560,639,712,6382,1240,2252,17604,7500,1917,3774,26031,2449,811,11781,406,5526,9981,747,1910,100.0,23.063459400648075,1.004044561129639,0.8349298706213487,1.7975827242839235,0.6019536885924455,1.0253317249698433,6.612029612810143,3.139856666430143,3.027507746162397,0.7556943163272547,0.8420255919014168,7.5474822015657885,1.4664490645474113,2.663260720452234,20.818846235719864,8.869651600085149,2.267082948981764,4.463208685162847,30.784786773575533,2.8962369024811374,0.9591049930225408,13.932448733413752,0.4801438066179427,6.535159298942737,11.803732349393316,0.8834172993684808,2.258804607488351
12,94614,27164,1444,1281,2137,718,691,10614,3661,1986,1523,784,7934,1758,2470,7774,3331,1035,1177,37877,17225,1207,12347,2184,3552,1060,789,7161,100.0,28.710338850487243,1.5262011964402733,1.3539222525207686,2.2586509396072465,0.7588728940748727,0.7303358910943412,11.218212949457797,3.869406218952798,2.0990551081235336,1.6096983533092353,0.8286300124717273,8.385651172130974,1.8580759718434905,2.6106073097004674,8.216543006320418,3.520620626968525,1.0939184475870378,1.2440019447439068,40.033187477540324,18.20555097554273,1.275709725833386,13.049865770393387,2.3083264633140974,3.7542012809943563,1.1203415984949374,0.8339146426533072,7.5686473460587225
