id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
01100101,2092,514,40,56,77,24,66,72,40,18,30,33,70,9,25,387,129,94,32,494,93,55,249,21,31,24,48,89,100.0,24.5697896749522,1.9120458891013385,2.676864244741874,3.680688336520076,1.147227533460803,3.154875717017208,3.4416826003824093,1.9120458891013385,0.8604206500956023,1.4340344168260037,1.577437858508604,3.3460803059273423,0.43021032504780116,1.1950286806883366,18.49904397705545,6.166347992351817,4.493307839388145,1.5296367112810707,23.61376673040153,4.445506692160612,2.62906309751434,11.90248565965583,1.0038240917782026,1.4818355640535372,1.147227533460803,2.294455066921606,4.2543021032504775
01100102,1199,326,25,6,42,26,27,59,28,26,6,27,23,3,7,235,130,53,16,361,66,19,225,7,19,9,58,35,100.0,27.18932443703086,2.0850708924103416,0.5004170141784821,3.5029190992493744,2.168473728106756,2.2518765638031693,4.920767306088407,2.335279399499583,2.168473728106756,0.5004170141784821,2.2518765638031693,1.9182652210175146,0.25020850708924103,0.5838198498748958,19.599666388657212,10.842368640533778,4.420350291909925,1.3344453711426187,30.108423686405338,5.5045871559633035,1.58465387823186,18.765638031693076,0.5838198498748958,1.58465387823186,0.7506255212677231,4.837364470391994,2.9190992493744785
01100103,3096,903,124,33,73,34,68,180,66,140,32,53,177,30,74,481,197,111,50,934,311,77,350,61,95,33,76,146,100.0,29.166666666666668,4.0051679586563305,1.065891472868217,2.3578811369509043,1.0981912144702841,2.1963824289405682,5.813953488372093,2.131782945736434,4.521963824289406,1.03359173126615,1.7118863049095607,5.717054263565891,0.9689922480620154,2.3901808785529712,15.536175710594316,6.363049095607236,3.5852713178294575,1.614987080103359,30.16795865633075,10.045219638242894,2.487080103359173,11.304909560723514,1.970284237726098,3.0684754521963824,1.065891472868217,2.454780361757106,4.715762273901809
01100104,3038,584,72,31,79,36,31,102,52,33,16,45,108,51,19,304,145,64,6,1323,384,60,687,159,136,19,65,211,100.0,19.22317314022383,2.369980250164582,1.0204081632653061,2.600394996708361,1.184990125082291,1.0204081632653061,3.3574720210664912,1.7116524028966424,1.0862409479921,0.5266622778143515,1.4812376563528638,3.5549703752468726,1.6787360105332456,0.6254114549045424,10.006583278472679,4.772876892692561,2.106649111257406,0.19749835418038184,43.54838709677419,12.639894667544437,1.9749835418038184,22.613561553653717,5.233706385780119,4.476629361421988,0.6254114549045424,2.1395655036208034,6.945358788676762
01100205,1734,398,24,12,53,12,40,23,113,22,9,37,30,6,6,352,172,98,12,339,81,30,180,20,19,52,53,41,100.0,22.952710495963093,1.384083044982699,0.6920415224913495,3.0565167243367934,0.6920415224913495,2.306805074971165,1.3264129181084199,6.516724336793541,1.2687427912341407,0.5190311418685121,2.1337946943483272,1.7301038062283738,0.34602076124567477,0.34602076124567477,20.29988465974625,9.91926182237601,5.651672433679354,0.6920415224913495,19.55017301038062,4.671280276816609,1.7301038062283738,10.380622837370241,1.1534025374855825,1.0957324106113033,2.9988465974625145,3.0565167243367934,2.364475201845444
01100206,957,285,20,30,33,21,24,30,18,28,3,52,18,6,9,252,163,26,6,119,39,9,42,3,3,16,55,22,100.0,29.780564263322884,2.089864158829676,3.1347962382445136,3.4482758620689653,2.19435736677116,2.507836990595611,3.1347962382445136,1.8808777429467085,2.9258098223615465,0.3134796238244514,5.433646812957157,1.8808777429467085,0.6269592476489028,0.9404388714733543,26.332288401253916,17.03239289446186,2.7168234064785786,0.6269592476489028,12.434691745036574,4.075235109717868,0.9404388714733543,4.38871473354232,0.3134796238244514,0.3134796238244514,1.671891327063741,5.747126436781609,2.2988505747126435
01100207,4324,1142,105,55,106,82,79,149,192,71,31,90,138,20,57,857,451,165,53,995,186,54,543,37,210,179,133,153,100.0,26.410730804810363,2.4283071230342275,1.2719703977798333,2.4514338575393153,1.8963922294172062,1.8270120259019424,3.4458834412580943,4.440333024976873,1.6419981498612395,0.7169287696577243,2.0814061054579094,3.1914893617021276,0.46253469010175763,1.3182238667900092,19.819611470860316,10.430157261794633,3.8159111933395002,1.2257169287696577,23.01110083256244,4.301572617946346,1.2488436632747455,12.55781683626272,0.8556891766882516,4.856614246068455,4.1396854764107305,3.0758556891766884,3.5383903792784457
01100308,3133,1185,129,42,128,94,111,177,45,83,16,150,71,18,15,433,197,64,46,483,103,53,178,12,29,41,211,56,100.0,37.82317267794446,4.1174593041812955,1.3405681455473986,4.085541015001596,3.000319182891797,3.5429300989466963,5.649537184806895,1.4363230130864986,2.6492180019150973,0.5106926268751995,4.787743376954996,2.2661985317586977,0.5745292052345995,0.47877433769549954,13.820619214810087,6.287902968400894,2.042770507500798,1.4682413022661984,15.416533673795085,3.287583785509097,1.6916693265240983,5.681455473986595,0.3830194701563996,0.9256303862112991,1.3086498563676987,6.734759016916693,1.787424194063198
01100309,5046,1759,266,46,278,151,172,206,99,57,42,300,165,18,62,470,255,67,18,767,218,73,319,22,116,82,409,99,100.0,34.85929449068569,5.271502179944511,0.9116131589377725,5.50931430836306,2.992469282600079,3.408640507332541,4.082441537851763,1.9619500594530321,1.1296076099881094,0.8323424494649228,5.945303210463734,3.2699167657550534,0.356718192627824,1.2286959968291715,9.31430836305985,5.053507728894173,1.3277843836702339,0.356718192627824,15.200158541418945,4.320253666270313,1.4466904478795084,6.321839080459771,0.43598890210067376,2.2988505747126435,1.6250495441934205,8.10543004359889,1.9619500594530321
01100310,4958,1401,164,63,211,95,132,201,121,61,32,156,129,22,41,624,266,131,44,1025,172,69,562,42,193,337,208,104,100.0,28.257361839451388,3.307785397337636,1.2706736587333602,4.255748285599032,1.9160951996772893,2.662363856393707,4.054054054054054,2.440500201694231,1.2303348124243647,0.645421540943929,3.146430012101654,2.601855586930214,0.44372730939895116,0.826946349334409,12.585720048406616,5.36506655909641,2.6421944332392093,0.8874546187979023,20.673658733360227,3.4691407825736182,1.3916901976603469,11.335215812827753,0.8471157724889069,3.892698668818072,6.797095603065752,4.195240016135539,2.0976200080677696
