id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
010111,9283,615,790,243,1342,3499,1093,865,836,4340,5936,100.0,6.625013465474523,8.510179898739631,2.617688247333836,14.456533448238714,37.69255628568351,11.774210923192934,9.318108370138964,9.005709361197889,46.752127544974684,63.94484541635247
010112,6830,549,567,165,731,2928,813,546,531,3359,4601,100.0,8.038067349926793,8.301610541727673,2.4158125915080526,10.702781844802342,42.8696925329429,11.903367496339678,7.994143484626647,7.774524158125915,49.180087847730604,67.36456808199122
010113,26271,2188,2241,576,3552,11903,2925,1595,1291,12818,17699,100.0,8.328575235050055,8.53031860226105,2.1925316889345665,13.520612081763161,45.308515092687756,11.133949982870845,6.0713334094629055,4.914163906969662,48.791443036047355,67.37086521259184
010114,13262,1226,1255,251,1256,6795,1598,548,333,6686,9057,100.0,9.244457849494797,9.463127733373549,1.8926255466747095,9.470668074196954,51.236615895038454,12.049464635801538,4.132106771226059,2.5109334941939374,50.41471874528729,68.29286683758106
010221,23010,1567,2140,692,3102,8559,2901,2054,1995,10680,14710,100.0,6.810082572794437,9.300304215558452,3.007388092133855,13.48109517601043,37.196870925684486,12.607561929595828,8.926553672316384,8.670143415906127,46.41460234680574,63.92872664059105
010222,21901,1671,2133,623,2983,8533,2490,1717,1751,10487,13342,100.0,7.629788594128121,9.739281311355647,2.8446189671704487,13.620382630930095,38.96169124697502,11.369343865576914,7.8398246655403865,7.995068718323364,47.88365828044381,60.91959271266152
010331,24039,2100,3098,951,3245,7901,3116,1966,1662,11375,15264,100.0,8.735804317983277,12.887391322434377,3.9560713840009982,13.498897624693207,32.86742376970756,12.96226964515995,8.178376804359583,6.913765131661051,47.31894005574275,63.49681767128417
010332,25108,2187,3442,1067,3185,7933,3159,2131,2004,12168,13311,100.0,8.710371196431415,13.708778078700016,4.249641548510435,12.685199936275291,31.595507407997452,12.581647283734268,8.487334714035368,7.9815198343157565,48.462641389198666,53.01497530667516
010441,22136,1822,2188,712,2712,8174,2785,2012,1731,10562,13794,100.0,8.230936031803397,9.884351282977955,3.2164799421756416,12.251535959522949,36.92627394289845,12.581315504156127,9.089266353451391,7.819840983014095,47.71413082761113,62.31478135164438
010442,35499,2517,3713,1211,5108,12584,4600,3159,2607,16490,23137,100.0,7.090340572973887,10.459449561959492,3.4113637003859263,14.389137722189357,35.44888588410941,12.958111496098482,8.89884222090763,7.343868841375814,46.45201273275303,65.17648384461535
020101,27899,2154,3516,1183,3058,8937,3928,2716,2407,13719,14300,100.0,7.720706835370443,12.602602243808022,4.240295351087853,10.960966342879672,32.033406215276536,14.079357683071079,9.735115953976845,8.627549374529552,49.17380551274239,51.25631743073228
020202,28563,2055,2576,833,3011,11539,3835,2498,2216,13854,17314,100.0,7.194622413612016,9.01866050484893,2.9163603262962576,10.541609774883591,40.398417533172285,13.42646080593775,8.745579946084096,7.758288695165073,48.50330847600042,60.616881980184154
020303,12657,743,1145,447,1323,4358,1875,1275,1491,6079,7533,100.0,5.870269416133365,9.046377498617366,3.531642569329225,10.452713913249585,34.43153985936636,14.813936951884333,10.073477127281347,11.78004266413842,48.02875878960259,59.5164730978905
020304,13026,745,1026,346,1386,5506,1792,1046,1179,6148,8396,100.0,5.71933056962997,7.876554583141409,2.656226009519423,10.640257945647168,42.26930753876862,13.757101182250883,8.030093658836174,9.051128512206356,47.19791186857055,64.45570397666206
020405,7725,781,755,172,871,3564,743,426,413,3896,4775,100.0,10.110032362459547,9.77346278317152,2.226537216828479,11.275080906148867,46.13592233009709,9.618122977346278,5.514563106796117,5.3462783171521036,50.433656957928804,61.81229773462783
020407,10645,928,855,225,1998,4779,880,535,445,5054,7334,100.0,8.717707844058245,8.031939877876937,2.113668388914984,18.769375293565055,44.894316580554246,8.266791921089714,5.025833724753405,4.180366369187412,47.477689055894785,68.89619539689996
020506,10841,929,791,159,1236,6149,906,396,275,5301,7554,100.0,8.569320173415736,7.296374873166682,1.4666543676782586,11.401162254404575,56.719859791532144,8.357162623374228,3.652799557236417,2.5366663591919565,48.89770316391477,69.6799188266765
020508,20029,1795,1296,263,2565,11340,1680,712,378,9557,14157,100.0,8.962005092615707,6.470617604473514,1.3130960107843628,12.806430675520494,56.61790403914324,8.387837635428628,3.5548454740626094,1.8872634679714413,47.715812072494884,70.68251035997804
030101,3307,453,416,82,450,1208,313,181,204,1498,2345,100.0,13.698215905654672,12.579377078923496,2.4795887511339583,13.60749924402782,36.52857574841246,9.464771696401572,5.473238584820079,6.168732990625945,45.29785303900816,70.91019050498942
030202,4684,516,660,152,632,1559,545,291,329,2425,2660,100.0,11.016225448334756,14.090520922288643,3.2450896669513236,13.49274124679761,33.283518360375744,11.63535439795047,6.212638770281811,7.023911187019641,51.771989752348425,56.789069171648165
030203,2700,305,426,112,213,779,363,234,268,1380,1224,100.0,11.296296296296296,15.777777777777777,4.148148148148148,7.888888888888888,28.85185185185185,13.444444444444445,8.666666666666668,9.925925925925926,51.11111111111111,45.33333333333333
030304,3037,464,459,72,322,937,313,182,288,1507,1667,100.0,15.278235100428054,15.113598946328613,2.3707606190319397,10.60256832400395,30.852815278235102,10.306223246624958,5.992756009219625,9.483042476127759,49.62133684557129,54.889693776753376
030307,2242,275,329,84,295,745,206,141,167,1054,1360,100.0,12.265834076717216,14.674397859054416,3.746654772524532,13.157894736842104,33.229259589652095,9.18822479928635,6.2890276538804635,7.448706512042818,47.01159678858162,60.66012488849242
030405,3649,399,534,153,367,1133,472,279,312,1829,1647,100.0,10.934502603453,14.634146341463413,4.192929569745136,10.057550013702384,31.04960263085777,12.935050698821597,7.645930391888188,8.550287750068513,50.12332145793368,45.13565360372705
030406,6568,848,916,181,609,2557,705,316,436,3304,3629,100.0,12.911084043848964,13.946406820950061,2.7557856272838,9.272228989037758,38.931181485992695,10.73386114494519,4.811205846528624,6.638246041412911,50.304506699147375,55.252740560292324
030408,7037,791,735,143,729,3239,656,329,415,3511,4525,100.0,11.240585476765668,10.444791814693762,2.032115958505045,10.359528208043201,46.02813699019468,9.322154327128038,4.675287764672445,5.897399459997158,49.8934204916868,64.30297001563167
030509,8300,931,950,249,903,3663,846,420,338,4039,5397,100.0,11.216867469879519,11.44578313253012,3.0,10.879518072289157,44.13253012048193,10.19277108433735,5.0602409638554215,4.072289156626506,48.66265060240964,65.02409638554218
030510,2648,304,263,67,379,1045,257,156,177,1269,1757,100.0,11.48036253776435,9.93202416918429,2.5302114803625377,14.312688821752264,39.463746223564954,9.705438066465257,5.8912386706948645,6.68429003021148,47.922960725075534,66.35196374622356
030611,9122,804,800,144,1057,4703,983,366,265,4452,6205,100.0,8.813856610392458,8.770006577504933,1.5786011839508878,11.587371190528394,51.55667616750712,10.776145582109187,4.012278009208507,2.905064678798509,48.80508660381495,68.02236351677263
030612,7560,633,620,153,777,4006,802,326,243,3834,4981,100.0,8.373015873015872,8.201058201058201,2.0238095238095237,10.277777777777777,52.98941798941799,10.60846560846561,4.3121693121693125,3.214285714285714,50.71428571428571,65.88624338624338
030613,7454,637,743,161,686,3728,986,360,153,3732,4940,100.0,8.545747249798765,9.967802522135766,2.1599141400590285,9.203112422860208,50.013415615776765,13.227797155889457,4.829621679635095,2.0525892138449153,50.06707807888382,66.27314193721492
030614,7655,836,931,218,940,3177,711,385,457,3848,5205,100.0,10.920966688438929,12.161985630306988,2.8478118876551273,12.279555845852384,41.502286087524496,9.288047028086218,5.029392553886349,5.96995427824951,50.26779882429785,67.99477465708688
030715,10061,958,1008,304,1038,4726,1303,453,271,5061,6786,100.0,9.521916310505913,10.018884802703507,3.021568432561376,10.317065898022065,46.973461882516645,12.950998906669318,4.502534539310208,2.693569227710963,50.303150780240536,67.44856376105754
030716,10593,1015,1174,273,1024,4992,1230,512,373,5358,6823,100.0,9.58179930142547,11.082790522042858,2.577173605210988,9.666761068630228,47.12546020957236,11.611441517983573,4.833380534315114,3.521193240819409,50.58057207589918,64.41045973756255
040101,10126,890,1212,321,1039,3213,1462,1054,935,4986,5622,100.0,8.789255382184475,11.969188228323128,3.170057278293502,10.260714991111989,31.73019948647047,14.438080189610902,10.408848508789255,9.233655935216275,49.23958127592336,55.52044242543946
040202,4189,253,445,136,711,1288,563,401,392,2032,2652,100.0,6.039627596084984,10.623060396275962,3.246598233468608,16.97302458820721,30.747195034614467,13.439961804726666,9.572690379565529,9.357841967056576,48.5079971353545,63.30866555263787
040203,10149,713,1044,324,1326,3262,1387,939,1154,5039,6104,100.0,7.025322691890827,10.286727756429205,3.19243275199527,13.06532663316583,32.14109764508819,13.666371071041484,9.252143068282589,11.370578382106611,49.65021184353138,60.14385653758991
040304,11053,765,1005,344,1174,3654,1582,1174,1355,5539,6553,100.0,6.921197864833077,9.092554057721886,3.112277209807292,10.621550710214422,33.05889803673211,14.312856238125397,10.621550710214422,12.259115172351398,50.11309146837962,59.28707138333485
040305,7322,508,629,179,786,2676,995,798,751,3556,4379,100.0,6.937995083310571,8.590549030319584,2.4446872439224254,10.734771920240371,36.54739142310844,13.58918328325594,10.89866156787763,10.256760447965037,48.565965583174,59.80606391696258
040306,14336,956,1221,367,1418,5042,2052,1530,1750,7147,8453,100.0,6.6685267857142865,8.517020089285714,2.5599888392857144,9.891183035714286,35.170200892857146,14.313616071428573,10.672433035714286,12.20703125,49.853515625,58.96344866071429
040307,10155,654,829,278,1063,3441,1457,1139,1294,5121,6198,100.0,6.440177252584933,8.163466272772034,2.7375677006400787,10.467749876907927,33.88478581979321,14.347612013786312,11.21614967996061,12.7424913835549,50.42836041358937,61.03397341211226
040308,11104,659,795,262,1300,3827,1648,1286,1327,5440,7176,100.0,5.9347982708933715,7.159582132564841,2.3595100864553316,11.707492795389049,34.46505763688761,14.84149855907781,11.581412103746398,11.95064841498559,48.99135446685879,64.62536023054754
040309,7294,442,636,159,589,2268,1132,1007,1061,3507,4527,100.0,6.059775157663833,8.71949547573348,2.17987386893337,8.075130244036194,31.09404990403071,15.519605154921853,13.80586783657801,14.54620235810255,48.0806142034549,62.064710721140656
040310,6890,488,599,178,657,2340,984,773,871,3482,4062,100.0,7.082728592162554,8.693759071117562,2.583454281567489,9.535558780841798,33.9622641509434,14.281567489114657,11.219158200290275,12.641509433962264,50.53701015965167,58.955007256894056
040411,7911,584,938,286,712,2293,1246,873,979,4075,4327,100.0,7.382126153457211,11.856908102641892,3.615219314878018,9.000126406269752,28.984957653899635,15.750221210972065,11.035267349260524,12.375173808620907,51.51055492352421,54.695992921248894
040412,5150,460,628,171,512,1543,763,528,545,2635,2772,100.0,8.932038834951456,12.194174757281553,3.320388349514563,9.941747572815535,29.96116504854369,14.815533980582524,10.252427184466018,10.58252427184466,51.165048543689316,53.825242718446596
040413,5709,442,602,164,482,1661,867,681,810,2914,3159,100.0,7.742161499386933,10.544753897355054,2.8726572079173236,8.442809598878963,29.09441233140655,15.186547556489751,11.928533893851814,14.18812401471361,51.04221404799439,55.333683657383084
040514,14796,1018,1312,375,1350,4784,2168,1756,2033,7502,8645,100.0,6.880237902135712,8.867261422005948,2.534468775344688,9.124087591240876,32.333062989997295,14.652608813192755,11.868072452014058,13.740200054068666,50.7028926736956,58.4279535009462
040515,6589,511,696,206,736,2119,955,690,676,3193,3923,100.0,7.755349825466687,10.563059644862651,3.1264228259219915,11.17013203824556,32.1596600394597,14.493853392016998,10.471998785855213,10.259523448171194,48.45955380179086,59.53862498102899
040516,14104,945,1386,388,1426,4786,2018,1497,1658,6985,8314,100.0,6.700226885989791,9.826999432785026,2.7509926262053317,10.110606920022688,33.93363584798639,14.307997731140102,10.61401020986954,11.755530346001136,49.52495745887692,58.94781622234827
040617,18,0,0,0,9,3,3,3,0,3,15,100.0,0.0,0.0,0.0,50.0,16.666666666666664,16.666666666666664,16.666666666666664,0.0,16.666666666666664,83.33333333333334
050101,7937,907,1012,256,831,2548,1008,684,691,3924,4238,100.0,11.427491495527278,12.750409474612573,3.2254000251984376,10.469950863046492,32.102809625803204,12.70001259921885,8.617865692327076,8.706060224266096,49.4393347612448,53.395489479652255
050102,17939,1706,2562,763,1744,5250,2351,1780,1783,8938,9302,100.0,9.51000613189141,14.281732538045599,4.253302859691176,9.721835107865545,29.265845364847536,13.105524276715535,9.922515190367356,9.93923853057584,49.82440492781092,51.85350353977368
050103,17657,1635,2262,690,2068,5601,2429,1516,1456,8466,11082,100.0,9.259783655207567,12.81078325876423,3.9077986067848443,11.7120688678711,31.721130429857848,13.756583791130996,8.585829982443222,8.246021407940193,47.94698986237753,62.76264371070963
050204,6574,638,938,269,659,1888,867,660,655,3244,3254,100.0,9.704898083358685,14.268329783997565,4.091877091572862,10.024338302403407,28.71919683602069,13.188317614846365,10.039549741405537,9.963492546394889,49.345908122908426,49.49802251292972
050205,13736,1477,2230,659,1422,3789,1781,1263,1115,6872,7603,100.0,10.7527664531159,16.234711706464765,4.797612114152592,10.352358765288292,27.584449621432732,12.965928945835762,9.194816540477577,8.117355853232382,50.02912055911474,55.350902737332554
050206,13335,1199,1596,517,1568,4243,1780,1284,1148,6326,8127,100.0,8.991376077990251,11.968503937007874,3.877015373078365,11.758530183727034,31.81852268466442,13.348331458567678,9.628796400449943,8.608923884514436,47.43907011623547,60.94488188976378
050307,7917,760,1002,303,694,2385,1133,882,758,4001,3561,100.0,9.599595806492358,12.656309208033345,3.8272072754831377,8.76594669698118,30.125047366426678,14.310976379941899,11.140583554376658,9.574333712264748,50.53681950233674,44.979158772262224
050308,6121,513,746,209,704,1913,799,562,675,2919,3526,100.0,8.380983499428197,12.187551053749388,3.414474759026303,11.501388661983336,31.253063224963242,13.053422643358928,9.181506289821925,11.027609867668682,47.68828622774057,57.604966508740404
050409,3618,351,625,201,237,757,564,413,470,1866,1302,100.0,9.701492537313433,17.274737423991155,5.555555555555555,6.550580431177446,20.923161967938086,15.58872305140962,11.415146489773354,12.990602542841348,51.575456053067995,35.98673300165838
060101,7145,534,808,243,725,2201,1063,739,832,3706,3733,100.0,7.473757872638208,11.308607417774667,3.4009797060881737,10.146955913226034,30.80475857242827,14.877536738978305,10.342897130860742,11.644506648005597,51.86843946815956,52.24632610216935
060102,17807,1484,1866,533,1684,5759,2487,1939,2055,9080,9373,100.0,8.333801314089964,10.479025102487785,2.9932049194137136,9.456955130005054,32.341214129275,13.966417700904138,10.888976245296792,11.540405458527546,50.99118324254507,52.63660358286067
060203,13146,1156,1506,395,1431,4135,1736,1344,1443,6539,6832,100.0,8.793549368629241,11.45595618439069,3.004716263502206,10.885440438156094,31.454434809067394,13.205537806176784,10.223642172523961,10.976722957553628,49.741366195040314,51.97018104366348
060204,10492,910,1379,410,1062,3006,1404,1121,1200,5265,5583,100.0,8.673274876096073,13.143347312237896,3.90773922988944,10.121997712542889,28.650400304994285,13.381624094548227,10.684330918795272,11.43728555089592,50.181090354555856,53.21197102554327
060305,8830,681,1233,369,930,2307,1263,924,1123,4537,4581,100.0,7.712344280860702,13.963759909399773,4.178935447338619,10.532276330690827,26.12684031710079,14.303510758776897,10.464326160815402,12.718006795016986,51.381653454133634,51.87995469988675
060306,14551,1185,1947,563,1760,4211,1942,1471,1472,7294,7946,100.0,8.14377018761597,13.380523675348774,3.8691498866057312,12.095388633083637,28.939591780633634,13.346161775822967,10.109270840492062,10.116143220397223,50.12713902824548,54.60793072641056
060407,7019,436,818,254,1252,1889,877,649,844,3439,4240,100.0,6.211711069952985,11.654081778031058,3.6187491095597664,17.837298760507196,26.91266562188346,12.49465735859809,9.246331386237355,12.02450491523009,48.99558341644109,60.40746545091893
060408,11021,857,1578,502,1088,2637,1649,1224,1486,5778,5453,100.0,7.776063878050994,14.318119952817348,4.554940568006534,9.872062426277108,23.927048362217583,14.96234461482624,11.106070229561746,13.483349968242447,52.42718446601942,49.478268759640684
070101,25941,1712,2427,785,2742,8278,3759,2941,3297,12526,15417,100.0,6.59959138044023,9.35584595813577,3.026097683204194,10.570139932924713,31.910874677152,14.490574765814735,11.337265332870745,12.709610269457617,48.286496280020046,59.43101653752747
070202,21482,1633,2080,600,2312,7765,2901,2058,2133,10456,12390,100.0,7.601713062098502,9.682524904571268,2.793036030164789,10.762498836234988,36.14654129038264,13.504329205846755,9.580113583465227,9.929243087235825,48.673307885671726,57.67619402290289
070303,15547,1197,1728,534,1704,4944,2174,1607,1659,7955,8223,100.0,7.69923457901846,11.114684505049206,3.4347462532964554,10.960313886923522,31.800347333890784,13.98340515855149,10.336399305332218,10.670868977937866,51.167427799575485,52.89123303531228
070404,25807,2357,2889,819,2718,8863,3390,2369,2402,12640,13870,100.0,9.133180919905453,11.194637113961328,3.1735575619018097,10.532026194443368,34.34339520285194,13.135970860619212,9.179679931801449,9.307552214515441,48.978959197117064,53.74510791645678
070505,19197,1818,2188,672,1887,6049,2661,1927,1995,9542,9677,100.0,9.47022972339428,11.397614210553732,3.500546960462572,9.829660884513206,31.510131791425742,13.861540865760274,10.03802677501693,10.39224878887326,49.70568317966349,50.408918060113564
070606,12507,1167,1743,559,1165,3452,1648,1317,1456,6226,5832,100.0,9.330774766130967,13.936195730390983,4.469497081634285,9.314783721116175,27.600543695530504,13.176621092188375,10.530103142240344,11.64148077076837,49.780123131046615,46.629887263132645
070707,13756,1464,2041,631,1275,3569,1895,1446,1435,6918,6667,100.0,10.642628671125328,14.8371619656877,4.5870892701366675,9.268682756615295,25.945042163419597,13.775806920616459,10.511776679267228,10.431811573131725,50.2907822041291,48.46612387321896
080101,18149,1251,1748,577,2040,7654,2176,1408,1295,8577,11650,100.0,6.892941759876576,9.631384649291972,3.179238525538597,11.240288721141662,42.17312248608739,11.989641302551105,7.758003195768362,7.135379359744339,47.25880213785884,64.19086451044134
080102,22598,1488,2523,827,2596,8522,2933,1961,1748,10929,14041,100.0,6.584653509160103,11.164704841136382,3.659615895211966,11.487742278077706,37.71130188512258,12.979024692450658,8.677759093725108,7.735197805115497,48.36268696344809,62.13381715196034
080103,20031,1278,1785,585,1948,8886,2497,1523,1529,9739,12823,100.0,6.380110828216265,8.911187659128352,2.9204732664370225,9.724926364135591,44.36124007787929,12.465678198791872,7.603215016724079,7.633168588687535,48.61963955868404,64.01577554790076
080104,21190,1606,2301,699,2284,8858,2427,1606,1409,10081,13725,100.0,7.579046720151014,10.858895705521473,3.2987258140632374,10.77866918357716,41.80273714016045,11.45351580934403,7.579046720151014,6.649362907031618,47.574327512977824,64.77111845210005
