id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
0110,64439,18129,2136,818,2657,1237,1644,2336,1306,947,403,1917,1920,329,547,10774,4445,3445,446,13656,3761,949,6144,577,1694,2207,2938,1988,100.0,28.133583699312524,3.3147627989261164,1.2694175887273234,4.123279380499387,1.9196449355204148,2.55125001939819,3.625133847514704,2.0267229472834773,1.4696069150669626,0.6253976629060042,2.9749065007216124,2.9795620664504416,0.5105603749282267,0.8488648178897872,16.719688387467215,6.897996554881361,5.346141311938422,0.6921274383525504,21.192135197628765,5.836527568708391,1.4727106255528484,9.534598612641412,0.8954204751780754,2.6288427815453375,3.424944521175065,4.559350703766352,3.085088222970561
0120,49255,13165,1247,680,1518,530,797,2953,1536,874,601,854,2848,557,916,5201,1759,1926,227,16851,6412,804,6801,1733,1622,426,979,2598,100.0,26.728250938990968,2.531722667749467,1.3805705004568065,3.0819206171962237,1.0760328900619227,1.6181098365648159,5.995330423307278,3.1184651304436097,1.7744391432341893,1.220180692315501,1.7338341285148717,5.78215409603086,1.1308496599330018,1.859709674144757,10.559334077758603,3.5712110445640035,3.9102629174703076,0.4608669170642574,34.21175515176124,13.0179677190133,1.632321591716577,13.80773525530403,3.5184245254288906,3.2930666937366766,0.8648868135214699,1.9876154705106082,5.274591412039387
0130,51829,11318,641,842,1064,370,580,2577,2013,1053,545,538,3347,866,969,3924,1339,1373,337,24746,13430,330,8004,2312,1887,249,600,3856,100.0,21.837195392540856,1.2367593432248354,1.6245731154373035,2.052904744448089,0.7138860483513091,1.1190646163344844,4.972119855679253,3.883925987381582,2.0316811051727797,1.0515348550039554,1.0380289027378495,6.457774604950896,1.6708792374925234,1.8696096779795095,7.571050956028478,2.5834957263308187,2.6490960659090472,0.6502151305253816,47.745470682436476,25.912134133400222,0.6367091782592758,15.443091705415886,4.460823091319532,3.6408188465916766,0.480426016322908,1.1576530513805012,7.439850276872022
0140,61313,16604,1170,1035,1581,504,769,3724,3483,1304,668,842,3948,1007,1167,4196,1327,1613,211,24915,12420,554,8119,2042,1853,483,768,3722,100.0,27.080716976823837,1.9082413191329732,1.6880596284637843,2.578572244059172,0.822011645164973,1.2542201490711593,6.073752711496746,5.680687619265083,2.126792034315724,1.089491624940877,1.3732813595811655,6.439091220458956,1.642392314843508,1.903348392673658,6.843573141095689,2.1643044705038084,2.630763459625202,0.3441358276385106,40.6357542446137,20.25671554156541,0.9035604194868951,13.241889974393683,3.3304519433072923,3.022197576370427,0.7877611599497659,1.252589173584721,6.070490760523869
0210,29028,4404,355,321,571,192,260,900,642,250,190,267,899,323,204,2569,636,1260,87,15324,9813,263,4217,1289,881,219,324,3216,100.0,15.171558495245968,1.2229571448256855,1.1058288548987185,1.9670662808322996,0.6614303431169904,0.8956869229709246,3.100454733360893,2.211657709797437,0.8612374259335814,0.6545404437095218,0.9198015708970648,3.0970097836571586,1.1127187543061872,0.7027697395618024,8.850075788893482,2.190988011575031,4.34063662670525,0.2997106242248863,52.79040926002481,33.80529144274493,0.9060217720821276,14.52735290064765,4.440540168113546,3.035000688989941,0.7544439851178173,1.1161637040099215,11.07895824720959
0220,29542,9779,1333,581,1709,573,873,1276,502,385,458,1118,1257,260,297,1805,580,746,80,8465,4643,362,2603,855,550,130,1432,1658,100.0,33.10202423667998,4.512219890325638,1.9666914900819172,5.784984090447499,1.9396114007176224,2.955114751878681,4.319274253605037,1.6992756076095052,1.3032293006566922,1.5503351161058831,3.7844424886602126,4.254959041364836,0.8801029043395843,1.0053483176494482,6.109945162819037,1.9633064789113803,2.5252183332205,0.270800893642949,28.654119558594545,15.716606864802655,1.2253740437343443,8.811184076907454,2.894184550809018,1.8617561437952745,0.44005145216979213,4.847335996208788,5.6123485207501185
0230,25273,6314,892,341,1111,419,619,664,425,175,153,816,621,177,154,1023,289,413,50,10938,8518,196,1573,363,374,37,870,2040,100.0,24.98318363470898,3.529458315198038,1.3492660151149447,4.395995726664821,1.657895778103114,2.449254144739445,2.62730977723262,1.681636529102204,0.6924385708067898,0.6053891504767934,3.2287421358762316,2.4571677284058087,0.7003521544731532,0.6093459423099751,4.047798045344835,1.1435128397894987,1.6341550271040242,0.1978395916590828,43.27938907134096,33.70395283504135,0.7755311993036047,6.2240335535947455,1.4363154354449412,1.4798401456099395,0.1464012978277213,3.442408894868041,8.071855339690579
0240,22021,6108,594,246,942,293,558,885,483,334,163,514,1005,189,243,3161,1202,912,234,4847,1111,266,2090,104,948,1971,618,740,100.0,27.73715998365197,2.6974251850506334,1.117115480677535,4.277734889423732,1.3305481131647063,2.5339448708051404,4.018891058535035,2.193360882793697,1.5167340266109621,0.7402025339448708,2.334135597838427,4.563825439353344,0.8582716497888379,1.1034921211570772,14.35447981472231,5.458426047863403,4.141501294219154,1.062622042595704,22.010807865219565,5.045184142409518,1.2079378774805867,9.490940465918897,0.47227646337586854,4.304981608464647,8.950547204940738,2.8064120612142958,3.3604286817129103
0250,35495,13646,1877,541,2347,726,1479,1715,609,637,266,1389,1350,352,376,3920,1521,1277,282,5448,1291,281,2399,162,929,1279,1625,808,100.0,38.44485138751937,5.288068742076349,1.5241583321594592,6.612198901253698,2.0453585011973514,4.166784054092125,4.831666431891816,1.7157346105085223,1.79461896041696,0.7494013241301591,3.913227215100718,3.8033525848711087,0.9916889702775039,1.0593041273418793,11.043808987181293,4.285110578954782,3.597689815466967,0.7944780955064094,15.348640653613185,3.6371319904211865,0.7916607972953937,6.758698408226511,0.45640231018453303,2.617270038033526,3.6033244118889987,4.578109592900408,2.276376954500634
0310,4710,888,34,28,38,36,30,374,111,47,22,24,231,54,65,1294,292,305,52,1788,234,85,833,28,355,170,31,59,100.0,18.85350318471338,0.7218683651804672,0.59447983014862,0.8067940552016986,0.7643312101910829,0.6369426751592357,7.940552016985138,2.3566878980891723,0.9978768577494692,0.46709129511677283,0.5095541401273885,4.904458598726115,1.1464968152866242,1.3800424628450108,27.473460721868364,6.199575371549894,6.475583864118896,1.1040339702760085,37.961783439490446,4.968152866242039,1.8046709129511678,17.68577494692144,0.59447983014862,7.537154989384288,3.6093418259023355,0.6581740976645436,1.2526539278131636
