id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
01100101,2371,113,193,25,326,1052,264,168,230,1142,1627,100.0,4.765921552087727,8.140025305778153,1.054407423028258,13.749472796288487,44.3694643610291,11.134542387178406,7.0856178827498955,9.700548291859974,48.16533108393083,68.62083509067904
01100102,1438,94,114,23,127,673,170,134,103,682,1105,100.0,6.536856745479833,7.927677329624479,1.5994436717663423,8.831710709318498,46.80111265646731,11.821974965229485,9.318497913769123,7.162726008344923,47.426981919332405,76.84283727399166
01100103,3497,251,282,78,464,1256,424,351,391,1705,2188,100.0,7.1775807835287395,8.064054904203603,2.2304832713754648,13.268515870746352,35.9164998570203,12.124678295682013,10.037174721189592,11.181012296253932,48.75607663711753,62.56791535601944
01100104,3327,200,289,123,519,1292,390,289,225,1573,2050,100.0,6.011421701232342,8.686504358280732,3.69702434625789,15.599639314697928,38.83378418996092,11.722272317403066,8.686504358280732,6.762849413886383,47.279831680192366,61.617072437631506
01100205,2004,129,136,46,296,880,223,142,152,943,1526,100.0,6.437125748502994,6.786427145708583,2.2954091816367264,14.770459081836327,43.91217564870259,11.127744510978044,7.0858283433133735,7.584830339321358,47.05588822355289,76.14770459081836
01100206,1072,83,101,35,95,456,165,76,61,538,747,100.0,7.742537313432836,9.421641791044776,3.264925373134328,8.861940298507463,42.53731343283582,15.391791044776118,7.08955223880597,5.690298507462686,50.18656716417911,69.68283582089553
01100207,4926,386,446,112,490,2199,512,377,404,2470,3303,100.0,7.835972391392611,9.053999187982136,2.2736500203004466,9.947218838814454,44.64068209500609,10.393828664230613,7.653268371904182,8.201380430369468,50.14210312626878,67.05237515225335
01100308,3634,266,277,58,396,1851,443,191,152,1786,2593,100.0,7.3197578425976895,7.622454595487066,1.5960374243258117,10.89708310401761,50.935608145294445,12.190423775454045,5.255916345624656,4.182718767198679,49.14694551458448,71.35388002201431
01100309,5539,416,531,174,537,2540,735,431,175,2785,3656,100.0,7.510380935186857,9.586567972558223,3.1413612565445024,9.694890774508034,45.85665282541975,13.269543238851778,7.7811879400613835,3.159415056869471,50.27983390503701,66.0046939880845
01100310,5436,360,408,135,673,2654,567,377,262,2578,3917,100.0,6.622516556291391,7.505518763796909,2.4834437086092715,12.380426784400294,48.822663723325974,10.43046357615894,6.935246504782929,4.81972038263429,47.42457689477557,72.05665930831493
01100311,5022,426,540,132,835,1966,490,325,308,2526,3354,100.0,8.482676224611708,10.75268817204301,2.6284348864994027,16.6268418956591,39.14774990043807,9.757068896853843,6.47152528872959,6.133014735165273,50.29868578255675,66.78614097968936
01100312,5150,448,447,94,497,2502,569,334,259,2441,3446,100.0,8.699029126213592,8.679611650485437,1.825242718446602,9.650485436893204,48.58252427184466,11.048543689320388,6.485436893203883,5.029126213592233,47.398058252427184,66.9126213592233
01100313,5565,403,449,122,1015,2400,602,300,274,2781,3832,100.0,7.241689128481581,8.068283917340521,2.192273135669362,18.238993710691823,43.126684636118604,10.817610062893083,5.3908355795148255,4.923629829290207,49.97304582210242,68.85893980233602
01100414,3261,350,355,70,245,1780,286,101,74,1642,2478,100.0,10.732904017172647,10.88623121741797,2.1465808034345293,7.513032812020852,54.584483287335175,8.770315854032505,3.097209444955535,2.269242563630788,50.35265256056425,75.98896044158234
01100415,6210,446,597,167,738,2954,765,332,211,3097,4307,100.0,7.181964573268922,9.61352657004831,2.6892109500805152,11.884057971014492,47.56843800322061,12.318840579710146,5.3462157809983895,3.3977455716586147,49.871175523349436,69.35587761674718
01100416,5987,484,567,163,505,3000,778,302,188,3051,4042,100.0,8.084182395189577,9.470519458827459,2.7225655587105395,8.43494237514615,50.10856856522465,12.994822114581595,5.044262568899282,3.140136963420745,50.96041423083347,67.51294471354602
01200517,2652,203,282,81,383,1048,273,239,143,1156,2004,100.0,7.6546003016591255,10.633484162895927,3.0542986425339365,14.441930618401205,39.51734539969834,10.294117647058822,9.012066365007541,5.392156862745098,43.58974358974359,75.56561085972851
01200518,4481,305,356,121,722,1695,580,406,296,2087,3094,100.0,6.806516402588708,7.944655210890426,2.700290113813881,16.112474893996875,37.826378040615936,12.943539388529345,9.060477571970543,6.605668377594287,46.574425351484045,69.04708770363757
01200519,5467,298,483,151,730,2192,663,447,503,2499,3794,100.0,5.4508871410279855,8.8348271446863,2.7620267056886774,13.352844338759832,40.09511615145418,12.127309310407902,8.17633071154198,9.200658496433144,45.710627400768246,69.39820742637644
