id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_age_below_6_percentage,inhabitants_with_migration_background_age_6_15_percentage,inhabitants_with_migration_background_age_15_18_percentage,inhabitants_with_migration_background_age_18_27_percentage,inhabitants_with_migration_background_age_27_45_percentage,inhabitants_with_migration_background_age_45_55_percentage,inhabitants_with_migration_background_age_55_65_percentage,inhabitants_with_migration_background_age_above_65_percentage,inhabitants_with_migration_background_female_percentage,inhabitants_foreigners_percentage
0110,64439,4855,5732,1557,7758,29455,7383,4230,3469,31740,44171,100.0,7.534257204487965,8.895234252548923,2.416238613262155,12.039292974751316,45.70989618088424,11.457347258647713,6.5643476776486285,5.383385837769053,49.25588541100886,68.54699793603253
0120,49255,3348,4466,1456,6500,19512,5818,4175,3980,23357,31916,100.0,6.797279464013806,9.067099786823672,2.9560450715663387,13.196629783778297,39.61425236016648,11.811998781849558,8.476296822657599,8.08039792914425,47.42056643995534,64.7974824890874
0130,51829,4013,6555,2210,6687,17098,6679,4635,3952,24983,31112,100.0,7.742769491983252,12.647359586331977,4.264022072584846,12.902043257635686,32.989253120839685,12.886607883617279,8.942869821914371,7.625074765092902,48.20274363773177,60.02816955758359
0140,61313,4292,5932,2010,8388,22519,7654,5809,4709,28826,40099,100.0,7.000146787793779,9.674946585552819,3.278260727741262,13.680622380245625,36.727936979107206,12.48348637319981,9.474336600720891,7.680263565638608,47.01449937207444,65.40048603069496
0210,29028,2049,3378,1298,3176,9388,4183,3079,2477,14361,15653,100.0,7.0587019429516324,11.637040099214552,4.471544715447155,10.941160259060217,32.34118781865784,14.410224610720684,10.607000137797987,8.533140416149925,49.47292269532865,53.9237977125534
0220,29542,2020,2616,877,3068,11934,4021,2691,2315,14482,17806,100.0,6.837722564484462,8.855189222124434,2.9686547965608283,10.385214271207095,40.396723309186925,13.611129916728725,9.109065059914698,7.836300859792837,49.02173177171485,60.27350890257937
0230,25273,1345,2059,793,2502,9725,3944,2486,2419,12124,15575,100.0,5.321885015629327,8.14703438452103,3.1377359237130538,9.899893166620505,38.479800577691606,15.605586990068451,9.836584497289598,9.571479444466426,47.9721441854944,61.62703280180429
0240,22021,1932,1963,556,3056,10382,2026,1151,955,10723,14785,100.0,8.773443531174788,8.914218246219518,2.524862631124835,13.877662231506289,47.1459061804641,9.20030879614913,5.226828936015622,4.3367694473457155,48.69442804595614,67.14045683665591
0250,35495,2805,2614,594,3843,20301,3172,1385,781,17167,24910,100.0,7.90252148189886,7.364417523594873,1.6734751373432877,10.826877024933088,57.19397098182842,8.936469925341598,3.901958022256656,2.2003099028032116,48.36455838850542,70.17889843639949
0310,4710,553,617,150,681,1706,466,286,251,2097,3659,100.0,11.740976645435245,13.099787685774947,3.1847133757961785,14.45859872611465,36.2208067940552,9.893842887473461,6.072186836518047,5.329087048832272,44.52229299363057,77.68577494692146
